Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.269220,0.516548,1.979627,-0.997931,-0.981603,1
1,0.643940,1.469867,2.193950,-0.997222,-1.920349,1
2,0.675619,0.840033,0.427771,-0.984603,-2.848334,1
3,0.758908,1.677147,1.905797,-0.989644,-2.087172,1
4,0.825928,0.952885,0.154107,-0.796329,-3.170797,1
5,0.862651,1.689111,1.141730,-0.659671,-4.334760,1
6,0.893925,1.370772,0.194145,-0.329661,-4.501435,0
