Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,0.377743,0.950817,4.695132,-0.000097,-1.258048,0
1,0.924856,0.776642,3.391582,-0.000000,-2.465128,0
2,0.155337,0.613790,4.672235,-0.000816,-0.692361,0
3,0.326377,1.049262,3.516994,-0.355281,-1.252325,0
4,0.171750,1.533790,2.763492,-0.000140,-0.835319,0
5,0.158714,1.318286,4.841115,-0.004685,-0.691337,0
6,0.144463,1.616884,3.371956,-0.000121,-0.731511,0
7,0.325257,1.303733,1.344032,-0.004272,-1.164466,0
8,0.294427,0.528267,0.208836,-0.418829,-0.126935,0
9,0.772898,1.031401,3.762549,-0.000000,-2.072331,0
10,0.716310,1.624619,1.352678,-0.121450,-0.143525,0
11,0.856739,1.130150,0.486549,-0.245760,-0.095866,0
12,0.199622,0.577335,2.789184,-0.066666,-0.806814,0
13,0.632081,1.542874,2.294781,-0.982903,-1.883212,1
14,0.686391,0.692326,4.555476,-0.000000,-1.880991,0
15,0.442944,1.284269,2.275742,-0.216683,-0.173066,0
16,0.812875,1.802905,4.442527,-0.000000,-2.125397,0
17,0.271481,1.211214,2.092102,-0.006674,-1.029511,0
18,0.832560,0.915630,4.516605,-0.000000,-2.197416,0
19,0.535429,1.837826,4.389545,-0.000001,-1.669732,0
20,0.372257,1.541978,2.281143,-0.034629,-1.270954,0
21,0.974545,0.998023,3.162339,-0.000000,-2.571854,0
22,0.312584,1.904742,0.817963,-0.000050,-1.198668,0
23,0.858017,1.668003,3.186597,-0.000000,-2.456735,0
24,0.139587,1.002412,1.114183,-0.000056,-0.735249,0
25,0.573280,0.843882,1.114302,-0.629391,-0.055437,0
26,0.421519,0.808207,3.157391,-0.019781,-1.376827,0
27,0.402271,1.251233,2.125876,-0.496099,-1.321869,0
28,0.999955,0.802482,2.736349,-0.000000,-2.778551,0
29,0.612863,1.211925,0.272518,-0.141367,-0.176349,0
30,0.978040,1.533411,4.830807,-0.000000,-2.835373,0
31,0.188721,1.658337,1.010095,-0.000007,-0.930668,0
32,0.668916,0.797642,3.118046,-0.000000,-1.961358,0
33,0.101601,1.584329,2.443586,-0.000008,-0.663906,0
34,0.978790,0.519897,3.475714,-0.000000,-2.585716,0
35,0.142613,0.917344,4.203561,-0.003990,-0.624374,0
36,0.979809,0.511124,0.921955,-0.000000,-2.842716,0
37,0.787797,1.138398,1.180087,-0.310754,-2.132848,0
38,0.378245,0.967229,1.930176,-0.268732,-0.023798,0
39,0.282287,1.588401,1.517539,-0.000336,-1.086998,0
40,0.237085,1.987991,0.712830,-0.000005,-1.058571,0
41,0.306737,0.894739,4.943016,-0.210719,-1.077115,0
42,0.894996,0.821546,4.299331,-0.000000,-2.379757,0
43,0.398344,1.373409,3.561409,-0.352157,-0.503739,0
44,0.209659,1.210912,1.374568,-0.000174,-0.918570,0
45,0.316420,0.855419,4.305297,-0.879943,-1.090848,1
46,0.599409,1.511482,3.171395,-0.002217,-1.809351,0
47,0.678056,1.375814,4.463833,-0.000000,-1.884699,0
48,0.218549,1.693757,3.076199,-0.000730,-0.920340,0
49,0.527643,1.788049,4.839415,-0.000000,-1.630822,0
50,0.137620,0.885427,0.250605,-0.000043,-0.738539,0
51,0.265195,0.733238,0.679355,-0.106930,-0.994041,0
52,0.797638,1.814459,2.992995,-0.000000,-2.250156,0
53,0.702164,1.618492,0.441195,-0.183759,-2.007998,0
54,0.967997,1.195461,2.866426,-0.000000,-2.554683,0
55,0.661840,0.852593,2.194012,-0.000000,-1.935120,0
56,0.774926,1.948847,2.748775,-0.000004,-2.102805,0
57,0.654910,0.931517,3.715431,-0.000000,-1.939603,0
58,0.997146,1.195705,2.274723,-0.000000,-2.777997,0
59,0.865765,1.645239,4.804792,-0.000000,-2.317792,0
60,0.728636,0.806637,1.522519,-0.000000,-2.054308,0
61,0.679032,1.903556,1.250248,-0.200032,-0.070314,0
62,0.190761,0.963716,0.527586,-0.000179,-0.859029,0
63,0.964975,1.526981,2.215131,-0.000000,-2.697413,0
64,0.571094,1.013373,1.410948,-0.368551,-0.059843,0
65,0.254599,1.821195,0.014417,-0.000003,-1.123109,0
66,0.825575,1.185580,4.359956,-0.000000,-2.173203,0
67,0.378292,1.448067,3.048442,-0.263088,-0.042300,0
68,0.252315,1.423947,4.755335,-0.161847,-0.921788,0
69,0.686117,1.942677,3.465728,-0.000000,-1.995401,0
70,0.662991,0.874482,1.131992,-0.121363,-1.937210,0
71,0.144665,1.737629,3.309435,-0.000072,-0.742858,0
72,0.324164,0.600132,1.435040,-0.440348,-0.027145,0
73,0.704980,1.124657,0.012295,-0.116288,-0.315849,0
74,0.866276,0.734369,1.374243,-0.000000,-2.395782,0
75,0.871946,0.719240,2.351243,-0.000000,-2.497403,0
76,0.198442,1.278538,4.843564,-0.031515,-0.801944,0
77,0.369720,1.757453,1.972147,-0.006274,-1.277486,0
78,0.674521,1.262508,2.034702,-0.166998,-1.967923,0
79,0.674506,1.866534,4.102752,-0.000000,-1.978920,0
