Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
33,0.555851,1.899341,3.389355,-0.771389,-1.712549
34,0.438186,0.711719,1.692185,-0.963428,-1.409837
35,0.550853,1.701600,3.306723,-0.609731,-1.696261
36,0.366853,1.792489,4.873145,-0.747178,-1.225478
37,0.758908,1.677147,1.905797,-0.989644,-2.087172
38,0.496122,1.696117,3.400288,-0.995485,-1.570315
39,0.487409,1.019592,2.402375,-0.989495,-1.550639
40,0.456587,0.778707,0.022752,-0.687683,-2.812976
41,0.245522,0.732467,4.887606,-0.600449,-0.914769
42,0.552785,0.753175,0.483086,-0.982294,-2.600894
43,0.508274,1.790205,3.518014,-0.978751,-1.581150
44,0.475629,1.654124,3.488732,-0.833587,-1.516434
45,0.825928,0.952885,0.154107,-0.796329,-3.170797
46,0.535706,0.814782,1.468780,-0.629043,-1.675256
47,0.400200,1.575173,4.615051,-0.737996,-1.319066
48,0.514581,1.943730,3.468275,-0.907108,-1.601627
49,0.459956,0.600301,0.385350,-0.986775,-1.474444
50,0.690701,1.019710,1.192192,-0.693532,-2.857177
51,0.521803,1.754815,3.373100,-0.979503,-1.625465
52,0.417955,1.906847,4.744923,-0.737775,-1.374709
53,0.257654,0.695551,4.352027,-0.995499,-0.919889
54,0.683385,1.738162,2.335121,-0.941183,-1.993027
55,0.298832,0.800598,2.687211,-0.624553,-1.330523
56,0.531803,1.921474,3.392246,-0.987872,-1.660135
57,0.486186,0.785114,0.967516,-0.618223,-2.552265
58,0.325985,0.889831,2.902025,-0.848662,-1.690992
59,0.474922,1.119106,2.613730,-0.989062,-1.516019
60,0.406897,0.596301,0.890450,-0.888176,-1.742107
61,0.324526,0.519558,1.851483,-0.637641,-1.116507
62,0.343611,1.007628,4.158375,-0.982927,-1.162716
63,0.444827,1.746303,4.030846,-0.994457,-1.428285
64,0.421007,1.633185,4.379718,-0.995856,-1.376594
65,0.345024,0.621327,2.396050,-0.870543,-1.163656
66,0.792152,1.139878,1.006328,-0.772990,-2.148340
67,0.347937,1.120087,3.946194,-0.996592,-1.854669
68,0.675619,0.840033,0.427771,-0.984603,-2.848334
69,0.512531,0.936256,2.024418,-0.921834,-1.594507
70,0.353523,0.665906,2.533520,-0.891886,-1.190415
71,0.465110,0.816751,1.695549,-0.979277,-1.482302
72,0.349375,1.317750,4.384524,-0.694390,-1.754555
73,0.496974,1.890427,3.503803,-0.871013,-1.568099
74,0.667555,1.904264,2.503574,-0.985105,-1.949760
75,0.269220,0.516548,1.979627,-0.997931,-0.981603
76,0.507665,1.875296,3.534397,-0.983261,-1.578040
77,0.537759,1.535235,3.046000,-0.977509,-1.681321
78,0.373509,0.707349,2.477875,-0.856236,-1.254182
79,0.372026,0.863900,3.065295,-0.983485,-1.250077
80,0.491136,1.201254,2.777671,-0.979580,-1.559228
81,0.577887,1.405286,2.118287,-0.621904,-3.301723
82,0.267148,0.826798,4.602097,-0.822755,-0.972636
83,0.616241,1.664890,2.709066,-0.949896,-1.862698
84,0.327864,0.644599,2.701455,-0.991624,-1.124952
85,0.328875,1.025530,4.406006,-0.991988,-1.126138
86,0.483899,1.020799,2.345685,-0.984295,-1.541362
87,0.785740,1.154995,1.093147,-0.703132,-2.126560
88,0.519251,1.273942,2.830713,-0.958487,-1.615753
89,0.329233,1.259637,4.998256,-0.990135,-1.126972
90,0.379964,1.142106,4.231227,-0.608877,-1.261533
91,0.403363,0.642794,1.401848,-0.976742,-1.332629
92,0.388329,0.566102,0.893850,-0.992220,-1.275773
93,0.445550,1.968487,4.461208,-0.718224,-1.430179
94,0.403178,1.303684,3.517153,-0.704545,-2.413397
95,0.365311,0.678536,0.072134,-0.659333,-2.180769
