Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
76,0.346936,0.842320,3.410476,-0.995595,-1.170415
77,0.804192,1.387408,1.437510,-0.624069,-2.196294
78,0.348478,0.703162,3.036511,-0.723643,-1.173010
79,0.366473,0.842320,3.406942,-0.704154,-1.232054
80,0.335689,0.697134,3.060449,-0.951613,-1.143992
81,0.335689,0.705379,3.060449,-0.980505,-1.143958
82,0.348776,0.703162,3.036511,-0.701783,-1.174370
83,0.349170,0.703162,3.036511,-0.677239,-1.175771
84,0.289623,0.697134,3.060449,-0.738702,-1.025032
85,0.276351,0.770673,4.169703,-0.923494,-0.986729
86,0.278974,0.784768,4.169703,-0.908882,-0.986775
87,0.280631,0.696927,3.337562,-0.858895,-0.984472
88,0.456585,1.377399,3.634237,-0.996538,-1.471368
89,0.621073,1.130037,1.795755,-0.976542,-1.867042
90,0.370536,0.650244,0.972322,-0.771658,-2.261152
91,0.455294,1.377399,3.630703,-0.997959,-1.470379
92,0.794690,1.387239,1.437510,-0.799605,-2.158837
93,0.337657,0.799748,3.536923,-0.999488,-1.152397
94,0.621068,1.130037,0.884997,-0.666265,-3.494509
95,0.590606,0.884374,0.987680,-0.706377,-2.629795
96,0.620205,1.013146,1.437510,-0.989435,-1.866786
97,0.621073,1.129959,1.795755,-0.976510,-1.867042
98,0.370536,0.650244,1.837297,-0.997031,-1.245212
99,0.279024,0.778165,4.169703,-0.998303,-0.993210
100,0.588550,1.078592,0.893199,-0.637759,-3.421175
101,0.456585,1.377399,3.476250,-0.983594,-1.472459
102,0.340175,0.795496,1.902097,-0.852569,-1.819973
103,0.621073,1.087440,1.795755,-0.828610,-1.867042
104,0.345645,0.842320,3.406942,-0.995717,-1.166041
105,0.346936,0.842320,3.410476,-0.995595,-1.170415
106,0.804192,1.387408,1.437510,-0.624069,-2.196294
107,0.348036,0.937016,2.708412,-0.641330,-1.858755
108,0.381524,0.937016,3.536923,-0.811331,-1.262861
109,0.340175,0.795496,1.876952,-0.805052,-1.819973
110,0.335689,0.697134,3.060449,-0.951613,-1.143992
111,0.335689,0.705379,3.060449,-0.980505,-1.143958
112,0.346422,0.703162,2.942029,-0.906581,-1.169209
113,0.382486,0.949210,3.596308,-0.721385,-1.264573
114,0.576385,0.752133,0.883220,-0.653628,-1.768212
115,0.348478,0.703162,3.036511,-0.723643,-1.173010
116,0.335689,0.705379,3.097796,-0.967341,-1.143958
117,0.276351,0.770673,4.169703,-0.923494,-0.986729
118,0.366473,0.842320,3.406942,-0.704154,-1.232054
119,0.289623,0.697134,3.060449,-0.738702,-1.025032
120,0.456585,1.377399,3.634237,-0.996538,-1.471368
121,0.370536,0.650244,0.972322,-0.771658,-2.261152
122,0.455294,1.377399,3.630703,-0.997959,-1.470379
123,0.794690,1.387239,1.437510,-0.799605,-2.158837
124,0.337657,0.799748,3.536923,-0.999488,-1.152397
125,0.621068,1.130037,0.884997,-0.666265,-3.494509
126,0.620205,1.013146,1.437510,-0.989435,-1.866786
127,0.621073,1.131352,1.795755,-0.976931,-1.867042
128,0.588686,0.882223,0.985601,-0.715773,-2.626202
129,0.619990,1.130037,0.893003,-0.674787,-3.490352
130,0.588550,1.078592,0.926504,-0.714853,-3.421175
131,0.370536,0.650244,1.837297,-0.997031,-1.245212
132,0.372527,0.650244,1.837297,-0.997012,-1.252213
133,0.454595,1.377399,3.476250,-0.995506,-1.467284
134,0.621385,1.078659,1.809395,-0.731830,-1.867176
135,0.279024,0.778165,4.169703,-0.998303,-0.993210
136,0.456585,1.377399,3.476250,-0.983594,-1.472459
137,0.621073,1.130037,1.795755,-0.976542,-1.867042
138,0.590606,0.884374,0.987680,-0.706377,-2.629795
139,0.588550,1.078592,0.893199,-0.637759,-3.421175
140,0.345645,0.842320,3.406942,-0.995717,-1.166041
141,0.346936,0.842320,3.410476,-0.995595,-1.170415
142,0.621073,1.129959,1.795755,-0.976510,-1.867042
143,0.804192,1.387408,1.437510,-0.624069,-2.196294
144,0.345595,0.795496,3.400464,-0.993550,-1.166733
145,0.469468,1.377399,3.559445,-0.954465,-1.497685
146,0.621073,1.129959,1.862420,-0.906562,-1.867042
147,0.804192,1.386093,1.437510,-0.616786,-2.196294
148,0.337116,0.705379,3.060449,-0.984808,-1.149383
149,0.621073,1.087440,1.795755,-0.828610,-1.867042
150,0.456585,1.377399,3.634237,-0.996538,-1.471368
151,0.370536,0.650244,0.972322,-0.771658,-2.261152
152,0.455294,1.377399,3.630703,-0.997959,-1.470379
153,0.337657,0.799748,3.536923,-0.999488,-1.152397
154,0.621068,1.130037,0.884997,-0.666265,-3.494509
155,0.620205,1.013146,1.437510,-0.989435,-1.866786
156,0.588686,0.882223,0.985601,-0.715773,-2.626202
157,0.619990,1.130037,0.893003,-0.674787,-3.490352
158,0.588550,1.078592,0.926504,-0.714853,-3.421175
159,0.337657,0.799748,3.535535,-0.999488,-1.152397
160,0.789412,1.422672,1.410127,-0.979870,-2.139100
161,0.621068,1.130037,0.885114,-0.666265,-3.494509
162,0.804192,1.386093,1.347612,-0.913103,-2.196294
163,0.370536,0.650244,1.837297,-0.997031,-1.245212
164,0.372527,0.650244,1.837297,-0.997012,-1.252213
165,0.454595,1.377399,3.476250,-0.995506,-1.467284
166,0.456585,1.377399,3.476250,-0.983594,-1.472459
167,0.590606,0.884374,0.987680,-0.706377,-2.629795
168,0.279024,0.778165,4.169703,-0.998303,-0.993210
169,0.621073,1.131352,1.795755,-0.976931,-1.867042
170,0.623082,1.123431,1.819189,-0.920275,-1.868498
171,0.588550,1.078592,0.893199,-0.637759,-3.421175
172,0.794690,1.387239,1.437510,-0.799605,-2.158837
173,0.345645,0.842320,3.406942,-0.995717,-1.166041
174,0.346936,0.842320,3.410476,-0.995595,-1.170415
175,0.621073,1.130037,1.795755,-0.976542,-1.867042
176,0.804192,1.387408,1.437510,-0.624069,-2.196294
177,0.589628,1.086915,0.914968,-0.603176,-3.419020
178,0.621073,1.395921,1.795755,-0.607021,-3.350643
179,0.621385,1.087512,1.809395,-0.789955,-1.867176
180,0.794690,1.387239,1.464911,-0.705722,-2.157308
181,0.345595,0.795496,3.400464,-0.993550,-1.166733
182,0.804192,1.386093,1.437510,-0.616786,-2.196294
183,0.456585,1.377399,3.634237,-0.996538,-1.471368
184,0.370536,0.650244,0.972322,-0.771658,-2.261152
185,0.455294,1.377399,3.630703,-0.997959,-1.470379
186,0.337657,0.799748,3.536923,-0.999488,-1.152397
187,0.621068,1.130037,0.884997,-0.666265,-3.494509
188,0.620205,1.013146,1.437510,-0.989435,-1.866786
189,0.588686,0.882223,0.985601,-0.715773,-2.626202
190,0.619990,1.130037,0.893003,-0.674787,-3.490352
191,0.588550,1.078592,0.926504,-0.714853,-3.421175
192,0.337657,0.799748,3.535535,-0.999488,-1.152397
193,0.789412,1.422672,1.410127,-0.979870,-2.139100
194,0.621068,1.130037,0.885114,-0.666265,-3.494509
195,0.804192,1.386093,1.347612,-0.913103,-2.196294
196,0.370536,0.650244,1.837297,-0.997031,-1.245212
197,0.372527,0.650244,1.837297,-0.997012,-1.252213
198,0.454595,1.377399,3.476250,-0.995506,-1.467284
199,0.456585,1.377399,3.476250,-0.983594,-1.472459
200,0.590606,0.884374,0.987680,-0.706377,-2.629795
201,0.279024,0.778165,4.169703,-0.998303,-0.993210
202,0.621073,1.131352,1.795755,-0.976931,-1.867042
203,0.623082,1.123431,1.819189,-0.920275,-1.868498
204,0.588550,1.078592,0.893199,-0.637759,-3.421175
205,0.794690,1.387239,1.437510,-0.799605,-2.158837
206,0.345645,0.842320,3.406942,-0.995717,-1.166041
207,0.346936,0.842320,3.410476,-0.995595,-1.170415
208,0.621073,1.130037,1.795755,-0.976542,-1.867042
209,0.804192,1.387408,1.437510,-0.624069,-2.196294
210,0.589628,1.086915,0.914968,-0.603176,-3.419020
211,0.621073,1.395921,1.795755,-0.607021,-3.350643
212,0.621385,1.087512,1.809395,-0.789955,-1.867176
213,0.794690,1.387239,1.464911,-0.705722,-2.157308
214,0.456585,1.377399,3.634237,-0.996538,-1.471368
215,0.370536,0.650244,0.972322,-0.771658,-2.261152
216,0.455294,1.377399,3.630703,-0.997959,-1.470379
217,0.337657,0.799748,3.536923,-0.999488,-1.152397
218,0.621068,1.130037,0.884997,-0.666265,-3.494509
219,0.620205,1.013146,1.437510,-0.989435,-1.866786
220,0.588686,0.882223,0.985601,-0.715773,-2.626202
221,0.619990,1.130037,0.893003,-0.674787,-3.490352
222,0.588550,1.078592,0.926504,-0.714853,-3.421175
223,0.337657,0.799748,3.535535,-0.999488,-1.152397
224,0.789412,1.422672,1.410127,-0.979870,-2.139100
225,0.621068,1.130037,0.885114,-0.666265,-3.494509
226,0.804192,1.386093,1.347612,-0.913103,-2.196294
227,0.370536,0.650244,1.837297,-0.997031,-1.245212
228,0.372527,0.650244,1.837297,-0.997012,-1.252213
229,0.454595,1.377399,3.476250,-0.995506,-1.467284
230,0.456585,1.377399,3.476250,-0.983594,-1.472459
231,0.590606,0.884374,0.987680,-0.706377,-2.629795
232,0.279024,0.778165,4.169703,-0.998303,-0.993210
233,0.621073,1.131352,1.795755,-0.976931,-1.867042
234,0.623082,1.123431,1.819189,-0.920275,-1.868498
235,0.588550,1.078592,0.893199,-0.637759,-3.421175
236,0.618625,1.130037,0.885114,-0.627550,-3.486227
237,0.804192,1.386069,1.370659,-0.829257,-2.196294
238,0.345645,0.842320,3.406942,-0.995717,-1.166041
239,0.346936,0.842320,3.410476,-0.995595,-1.170415
240,0.621073,1.130037,1.795755,-0.976542,-1.867042
241,0.589628,1.086915,0.914968,-0.603176,-3.419020
242,0.621073,1.395921,1.795755,-0.607021,-3.350643
243,0.794690,1.387239,1.437510,-0.799605,-2.158837
244,0.804192,1.387408,1.437510,-0.624069,-2.196294
245,0.797134,1.387239,1.437510,-0.778638,-2.167601
246,0.456585,1.377399,3.634237,-0.996538,-1.471368
247,0.455294,1.377399,3.630703,-0.997959,-1.470379
248,0.337657,0.799748,3.536923,-0.999488,-1.152397
249,0.621068,1.130037,0.884997,-0.666265,-3.494509
250,0.620205,1.013146,1.437510,-0.989435,-1.866786
251,0.619990,1.130037,0.893003,-0.674787,-3.490352
252,0.588550,1.078592,0.926504,-0.714853,-3.421175
253,0.337657,0.799748,3.535535,-0.999488,-1.152397
254,0.789412,1.422672,1.410127,-0.979870,-2.139100
255,0.621068,1.130037,0.885114,-0.666265,-3.494509
256,0.621068,0.884482,0.884997,-0.922251,-2.710330
257,0.370536,0.650244,1.837297,-0.997031,-1.245212
258,0.372527,0.650244,1.837297,-0.997012,-1.252213
259,0.454595,1.377399,3.476250,-0.995506,-1.467284
260,0.456585,1.377399,3.476250,-0.983594,-1.472459
261,0.279024,0.778165,4.169703,-0.998303,-0.993210
262,0.621073,1.131352,1.795755,-0.976931,-1.867042
263,0.588550,1.078592,0.893199,-0.637759,-3.421175
264,0.618625,1.130037,0.885114,-0.627550,-3.486227
265,0.588686,0.882223,0.985601,-0.715773,-2.626202
266,0.804192,1.386093,1.347612,-0.913103,-2.196294
267,0.590606,0.884374,0.987680,-0.706377,-2.629795
268,0.623082,1.123431,1.819189,-0.920275,-1.868498
269,0.370675,0.650327,0.972322,-0.783074,-2.314112
270,0.345645,0.842320,3.406942,-0.995717,-1.166041
271,0.590467,0.884292,0.987680,-0.703858,-2.629784
272,0.804192,1.386069,1.370659,-0.829257,-2.196294
273,0.621073,1.130037,1.795755,-0.976542,-1.867042
274,0.621073,1.395921,1.795755,-0.607021,-3.350643
275,0.370536,0.650244,0.972322,-0.771658,-2.261152
276,0.456585,1.377399,3.634237,-0.996538,-1.471368
277,0.455294,1.377399,3.630703,-0.997959,-1.470379
278,0.337657,0.799748,3.536923,-0.999488,-1.152397
279,0.621068,1.130037,0.884997,-0.666265,-3.494509
280,0.620205,1.013146,1.437510,-0.989435,-1.866786
281,0.619990,1.130037,0.893003,-0.674787,-3.490352
282,0.337657,0.799748,3.535535,-0.999488,-1.152397
283,0.621068,1.130037,0.885114,-0.666265,-3.494509
284,0.621068,0.884482,0.884997,-0.922251,-2.710330
285,0.621068,0.884482,0.886248,-0.922251,-2.710330
286,0.370208,0.631375,0.926504,-0.974265,-2.301480
287,0.588550,1.074296,0.926504,-0.767473,-3.424689
288,0.789412,1.435182,1.410127,-0.980801,-2.139100
289,0.370675,0.630370,0.972322,-0.977161,-2.256255
290,0.370536,0.650244,1.837297,-0.997031,-1.245212
291,0.372527,0.650244,1.837297,-0.997012,-1.252213
292,0.454595,1.377399,3.476250,-0.995506,-1.467284
293,0.456585,1.377399,3.476250,-0.983594,-1.472459
294,0.616564,1.130037,1.795755,-0.982412,-1.863706
295,0.279024,0.778165,4.169703,-0.998303,-0.993210
296,0.621068,1.130037,0.873224,-0.637203,-3.494509
297,0.621068,0.888778,0.884997,-0.882772,-2.710330
298,0.588550,1.078592,0.926504,-0.714853,-3.421175
299,0.789412,1.422672,1.410127,-0.979870,-2.139100
300,0.804192,1.386093,1.347612,-0.913103,-2.196294
301,0.345645,0.842320,3.406942,-0.995717,-1.166041
302,0.618625,1.130037,0.885114,-0.627550,-3.486227
303,0.588550,1.078592,0.893199,-0.637759,-3.421175
304,0.621068,1.130037,0.884997,-0.666265,-3.494509
305,0.620205,1.013146,1.437510,-0.989435,-1.866786
306,0.619990,1.130037,0.893003,-0.674787,-3.490352
307,0.621068,1.130037,0.885114,-0.666265,-3.494509
308,0.370208,0.631375,0.926504,-0.974265,-2.301480
309,0.588550,1.074296,0.926504,-0.767473,-3.424689
310,0.789412,1.435182,1.410127,-0.980801,-2.139100
311,0.370675,0.630370,0.972322,-0.977161,-2.256255
312,0.621068,0.880136,0.884997,-0.950501,-2.710330
313,0.457691,1.379637,3.476250,-0.999560,-1.472371
314,0.456585,1.377399,3.476250,-0.983594,-1.472459
315,0.616564,1.130037,1.795755,-0.982412,-1.863706
316,0.621068,1.130360,0.885118,-0.662324,-3.494509
317,0.588550,1.078592,0.926504,-0.714853,-3.421175
318,0.789412,1.422672,1.410127,-0.979870,-2.139100
319,0.621068,0.884482,0.884997,-0.922251,-2.710330
320,0.621068,0.884482,0.886248,-0.922251,-2.710330
321,0.456585,1.377399,3.634237,-0.996538,-1.471368
322,0.455294,1.377399,3.630703,-0.997959,-1.470379
323,0.337657,0.799748,3.536923,-0.999488,-1.152397
324,0.337657,0.799748,3.535535,-0.999488,-1.152397
325,0.279024,0.778165,4.169703,-0.998303,-0.993210
326,0.621068,0.888778,0.884997,-0.882772,-2.710330
327,0.588550,1.078592,0.893199,-0.637759,-3.421175
328,0.621068,1.130037,0.873224,-0.637203,-3.494509
329,0.616564,1.130037,1.876703,-0.925202,-1.863706
330,0.621068,1.130037,0.884997,-0.666265,-3.494509
331,0.620205,1.013146,1.437510,-0.989435,-1.866786
332,0.619990,1.130037,0.893003,-0.674787,-3.490352
333,0.621068,1.130037,0.885114,-0.666265,-3.494509
334,0.370208,0.631375,0.926504,-0.974265,-2.301480
335,0.588550,1.074296,0.926504,-0.767473,-3.424689
336,0.789412,1.435182,1.410127,-0.980801,-2.139100
337,0.370675,0.630370,0.972322,-0.977161,-2.256255
338,0.621068,0.880136,0.884997,-0.950501,-2.710330
339,0.457691,1.379637,3.476250,-0.999560,-1.472371
340,0.621851,1.130037,0.873224,-0.654366,-3.496281
341,0.616681,1.385524,1.845671,-0.779458,-3.363240
342,0.456585,1.377399,3.476250,-0.983594,-1.472459
343,0.616564,1.130037,1.795755,-0.982412,-1.863706
344,0.621068,1.130360,0.885118,-0.662324,-3.494509
345,0.588550,1.078592,0.926504,-0.714853,-3.421175
346,0.789412,1.422672,1.410127,-0.979870,-2.139100
347,0.621068,0.884482,0.884997,-0.922251,-2.710330
348,0.621068,0.884482,0.886248,-0.922251,-2.710330
349,0.456585,1.377399,3.634237,-0.996538,-1.471368
350,0.455294,1.377399,3.630703,-0.997959,-1.470379
351,0.337657,0.799748,3.536923,-0.999488,-1.152397
352,0.337657,0.799748,3.535535,-0.999488,-1.152397
353,0.279024,0.778165,4.169703,-0.998303,-0.993210
354,0.621068,0.888778,0.884997,-0.882772,-2.710330
355,0.786995,1.422672,1.410127,-0.974201,-2.130517
356,0.621068,1.130037,0.884997,-0.666265,-3.494509
357,0.620205,1.013146,1.437510,-0.989435,-1.866786
358,0.619990,1.130037,0.893003,-0.674787,-3.490352
359,0.621068,1.130037,0.885114,-0.666265,-3.494509
360,0.370208,0.631375,0.926504,-0.974265,-2.301480
361,0.588550,1.074296,0.926504,-0.767473,-3.424689
362,0.789412,1.435182,1.410127,-0.980801,-2.139100
363,0.370675,0.630370,0.972322,-0.977161,-2.256255
364,0.457691,1.379637,3.476250,-0.999560,-1.472371
365,0.621851,1.130037,0.873224,-0.654366,-3.496281
366,0.616681,1.385524,1.845671,-0.779458,-3.363240
367,0.621068,0.880343,0.890767,-0.956181,-2.710330
368,0.456585,1.377399,3.476250,-0.983594,-1.472459
369,0.616564,1.129831,1.789985,-0.982625,-1.863706
370,0.621068,1.130360,0.885118,-0.662324,-3.494509
371,0.588550,1.078592,0.926504,-0.714853,-3.421175
372,0.789412,1.422672,1.410127,-0.979870,-2.139100
373,0.456585,1.377399,3.634237,-0.996538,-1.471368
374,0.455294,1.377399,3.630703,-0.997959,-1.470379
375,0.337657,0.799748,3.536923,-0.999488,-1.152397
376,0.337657,0.799748,3.535535,-0.999488,-1.152397
377,0.621068,0.880136,0.884997,-0.950501,-2.710330
378,0.279024,0.778165,4.169703,-0.998303,-0.993210
379,0.621068,0.884482,0.917140,-0.950411,-2.710330
380,0.917894,1.017599,0.097597,-0.643371,-3.176001
381,0.621068,1.130037,0.884997,-0.666265,-3.494509
382,0.619990,1.130037,0.893003,-0.674787,-3.490352
383,0.621068,1.130037,0.885114,-0.666265,-3.494509
384,0.370208,0.631375,0.926504,-0.974265,-2.301480
385,0.588550,1.074296,0.926504,-0.767473,-3.424689
386,0.370675,0.630370,0.972322,-0.977161,-2.256255
387,0.621851,1.130037,0.873224,-0.654366,-3.496281
388,0.616681,1.385524,1.845671,-0.779458,-3.363240
389,0.621830,0.884482,0.917140,-0.968618,-2.793859
390,0.792036,1.435182,1.410127,-0.999682,-2.147607
391,0.621068,1.130360,0.885118,-0.662324,-3.494509
392,0.588550,1.078592,0.926504,-0.714853,-3.421175
393,0.621851,1.131203,0.873224,-0.640462,-3.496281
394,0.616564,1.387713,1.846119,-0.758401,-3.362380
395,0.621068,0.880341,0.890694,-0.956190,-2.710330
396,0.620205,1.013146,1.437510,-0.989435,-1.866786
397,0.457691,1.379637,3.476250,-0.999560,-1.472371
398,0.789412,1.434178,1.409819,-0.981230,-2.139100
399,0.337657,0.799748,3.536923,-0.999488,-1.152397
400,0.621068,0.880343,0.890767,-0.956181,-2.710330
401,0.917894,1.017599,0.097597,-0.643371,-3.176001
402,0.789412,1.435182,1.410127,-0.980801,-2.139100
403,0.616681,1.127642,1.789537,-0.984574,-1.863737
404,0.621068,1.130037,0.884997,-0.666265,-3.494509
405,0.619990,1.130037,0.893003,-0.674787,-3.490352
406,0.621068,1.130037,0.885114,-0.666265,-3.494509
407,0.370208,0.631375,0.926504,-0.974265,-2.301480
408,0.588550,1.074296,0.926504,-0.767473,-3.424689
409,0.370675,0.630370,0.972322,-0.977161,-2.256255
410,0.621851,1.130037,0.873224,-0.654366,-3.496281
411,0.616681,1.385524,1.845671,-0.779458,-3.363240
412,0.621830,0.884482,0.917140,-0.968618,-2.793859
413,0.792036,1.435182,1.410127,-0.999682,-2.147607
414,0.621068,1.130360,0.885118,-0.662324,-3.494509
415,0.588550,1.078592,0.926504,-0.714853,-3.421175
416,0.621851,1.131203,0.873224,-0.640462,-3.496281
417,0.616564,1.387713,1.846119,-0.758401,-3.362380
418,0.621068,0.880341,0.890694,-0.956190,-2.710330
419,0.620205,1.013146,1.437510,-0.989435,-1.866786
420,0.457691,1.379637,3.476250,-0.999560,-1.472371
421,0.789412,1.434178,1.409819,-0.981230,-2.139100
422,0.611426,0.982362,1.437510,-0.990646,-1.847364
423,0.621851,1.130016,1.787127,-0.987377,-1.867948
424,0.337657,0.799748,3.536923,-0.999488,-1.152397
425,0.621068,0.880343,0.890767,-0.956181,-2.710330
426,0.917894,1.017599,0.097597,-0.643371,-3.176001
427,0.621828,1.128646,0.855851,-0.614416,-3.496281
428,0.616681,1.127642,1.789537,-0.984574,-1.863737
429,0.789412,1.435182,1.410127,-0.980801,-2.139100
430,0.345067,0.799748,3.432469,-0.989125,-1.164830
431,0.621068,1.130037,0.884997,-0.666265,-3.494509
432,0.619990,1.130037,0.893003,-0.674787,-3.490352
433,0.621068,1.130037,0.885114,-0.666265,-3.494509
434,0.588550,1.074296,0.926504,-0.767473,-3.424689
435,0.370675,0.630370,0.972322,-0.977161,-2.256255
436,0.621851,1.130037,0.873224,-0.654366,-3.496281
437,0.616681,1.385524,1.845671,-0.779458,-3.363240
438,0.621830,0.884482,0.917140,-0.968618,-2.793859
439,0.792036,1.435182,1.410127,-0.999682,-2.147607
440,0.370208,0.628340,0.890341,-0.976152,-2.301480
441,0.621834,0.884482,0.917140,-0.968618,-2.793859
442,0.623706,0.888566,0.856434,-0.880464,-2.797152
443,0.621068,1.130360,0.885118,-0.662324,-3.494509
444,0.588550,1.078592,0.926504,-0.714853,-3.421175
445,0.370675,0.631476,0.972322,-0.976888,-2.256255
446,0.621851,1.131203,0.873224,-0.640462,-3.496281
447,0.621851,1.131203,0.873233,-0.640462,-3.496281
448,0.616564,1.387713,1.846119,-0.758401,-3.362380
449,0.917894,1.009987,0.097597,-0.758851,-3.159881
450,0.620205,1.013146,1.437510,-0.989435,-1.866786
451,0.457691,1.379637,3.476250,-0.999560,-1.472371
452,0.789412,1.434178,1.409819,-0.981230,-2.139100
453,0.611426,0.982362,1.437510,-0.990646,-1.847364
454,0.621851,1.130016,1.787127,-0.987377,-1.867948
455,0.370208,0.631375,0.926504,-0.974265,-2.301480
456,0.621068,0.880341,0.890694,-0.956190,-2.710330
457,0.621064,0.880343,0.890767,-0.954919,-2.710333
458,0.621869,0.880341,0.795460,-0.841414,-2.793882
459,0.621068,1.130037,0.884997,-0.666265,-3.494509
460,0.619990,1.130037,0.893003,-0.674787,-3.490352
461,0.621068,1.130037,0.885114,-0.666265,-3.494509
462,0.588550,1.074296,0.926504,-0.767473,-3.424689
463,0.370675,0.630370,0.972322,-0.977161,-2.256255
464,0.621851,1.130037,0.873224,-0.654366,-3.496281
465,0.616681,1.385524,1.845671,-0.779458,-3.363240
466,0.621830,0.884482,0.917140,-0.968618,-2.793859
467,0.792036,1.435182,1.410127,-0.999682,-2.147607
468,0.370208,0.628340,0.890341,-0.976152,-2.301480
469,0.621834,0.884482,0.917140,-0.968618,-2.793859
470,0.623706,0.888566,0.856434,-0.880464,-2.797152
471,0.621830,0.884482,0.917140,-0.968618,-2.793859
472,0.795417,1.435182,1.410127,-0.995257,-2.160805
473,0.917923,1.387735,0.223530,-0.601487,-4.647825
474,0.621068,1.130360,0.885118,-0.662324,-3.494509
475,0.588550,1.078592,0.926504,-0.714853,-3.421175
476,0.370675,0.631476,0.972322,-0.976888,-2.256255
477,0.621851,1.131203,0.873224,-0.640462,-3.496281
