Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,0.381524,0.902429,3.536923,-0.488403,-1.262861,0
1,0.990697,1.386271,3.055651,-0.000000,-2.621647,0
2,0.348478,0.703162,3.036511,-0.723643,-1.173010,1
3,0.979772,1.114227,2.820281,-0.000000,-2.592080,0
4,0.566751,1.086837,0.883220,-0.250497,-2.504300,0
5,0.260538,0.771391,3.548693,-0.359246,-0.171861,0
6,0.345645,0.795496,1.902097,-0.496841,-0.017855,0
7,0.892732,1.580025,4.781713,-0.000000,-2.545874,0
8,0.918150,1.836245,3.731835,-0.000000,-2.415284,0
9,0.827218,0.937536,2.910956,-0.000000,-2.205353,0
10,0.908687,1.504251,0.239476,-0.061123,-2.010232,0
11,0.716171,1.878438,1.006375,-0.258235,-0.107535,0
12,0.759678,1.162668,0.899739,-0.318888,-0.080911,0
13,0.299733,0.605191,1.512353,-0.447342,-0.007705,0
14,0.850147,1.643678,4.514263,-0.000000,-2.266588,0
15,0.792469,1.758803,4.781342,-0.000000,-2.047445,0
16,0.291276,1.478451,3.144882,-0.025021,-1.073541,0
17,0.622754,1.185900,3.520508,-0.000000,-1.856285,0
18,0.692374,0.826739,3.475640,-0.000000,-1.994270,0
19,0.492519,1.493910,4.108524,-0.000657,-1.552716,0
20,0.386727,1.808044,1.810129,-0.004841,-1.318416,0
21,0.525522,0.566901,1.900121,-0.000000,-1.632287,0
22,0.998777,1.357862,0.597663,-0.244443,-0.084641,0
23,0.476851,1.913231,3.262683,-0.254985,-0.050212,0
24,0.429215,1.516519,3.243678,-0.247315,-0.073460,0
25,0.253921,1.352640,2.940671,-0.008843,-0.977909,0
26,0.164848,0.702043,4.551389,-0.011956,-0.712421,0
27,0.578390,1.665177,4.676541,-0.000000,-1.762676,0
28,0.463559,1.444006,4.732274,-0.000002,-1.476878,0
29,0.330020,1.810594,1.298339,-0.000328,-1.198424,0
30,0.498892,1.564896,2.224894,-0.199177,-0.079578,0
31,0.195280,1.971770,4.066128,-0.000843,-0.850057,0
32,0.122806,0.617489,1.141560,-0.001608,-0.617431,0
33,0.556820,0.766928,4.031966,-0.000000,-1.689243,0
34,0.529031,0.864957,4.604617,-0.000000,-1.631130,0
35,0.512082,0.527617,3.079867,-0.000000,-1.588254,0
36,0.224495,1.116313,0.507554,-0.000128,-0.971089,0
37,0.315260,1.540081,0.486022,-0.000099,-1.191188,0
38,0.428192,0.565194,4.774151,-0.000000,-1.362019,0
39,0.104764,1.279213,1.620380,-0.000008,-0.674716,0
40,0.381524,0.902429,3.536923,-0.488403,-1.262861,0
41,0.348478,0.703162,3.036511,-0.723643,-1.173010,1
42,0.345645,0.832913,1.902097,-0.469117,-1.790739,0
43,0.578399,1.086837,0.893199,-0.394047,-3.349902,0
44,0.345645,0.795496,1.902097,-0.496841,-0.017855,0
45,0.623336,1.089272,0.925448,-0.399659,-0.088814,0
46,0.990697,1.386271,3.055651,-0.000000,-2.621647,0
47,0.979772,1.114227,2.820281,-0.000000,-2.592080,0
48,0.566751,1.086837,0.883220,-0.250497,-2.504300,0
49,0.908687,0.774405,0.212873,-0.000030,-2.587533,0
50,0.283826,0.605191,0.896936,-0.368995,-0.573941,0
51,0.299733,0.605191,1.512353,-0.447342,-0.007705,0
52,0.990697,1.386271,4.038547,-0.000000,-2.616055,0
53,0.908687,1.504251,0.239476,-0.061123,-2.010232,0
54,0.260538,0.771391,1.275467,-0.127604,-0.967583,0
55,0.775586,1.162668,1.515155,-0.035885,-2.103873,0
56,0.330020,1.810594,3.571566,-0.065702,-1.170341,0
57,0.898666,0.617489,1.269989,-0.000000,-2.506968,0
58,0.260538,0.771391,3.548693,-0.359246,-0.171861,0
59,0.445313,1.950247,3.262683,-0.213446,-0.193628,0
60,0.995011,1.357862,0.043057,-0.195915,-0.204420,0
61,0.892732,1.580025,4.781713,-0.000000,-2.545874,0
62,0.456585,1.116313,3.638534,-0.042771,-1.469355,0
63,0.622754,1.185900,3.520508,-0.000000,-1.856285,0
64,0.492519,1.493910,4.108524,-0.000657,-1.552716,0
65,0.566169,1.183465,3.478280,-0.000000,-1.730442,0
66,0.669099,1.665177,4.546357,-0.000000,-1.911415,0
67,0.195982,0.816733,4.066128,-0.055800,-0.797121,0
68,0.918150,1.836245,3.731835,-0.000000,-2.415284,0
69,0.827218,0.937536,2.910956,-0.000000,-2.205353,0
70,0.692374,0.826739,3.475640,-0.000000,-1.994270,0
71,0.716171,1.878438,1.006375,-0.258235,-0.107535,0
72,0.759678,1.162668,0.899739,-0.318888,-0.080911,0
73,0.715690,1.162668,1.380228,-0.339994,-0.039490,0
74,0.850147,1.678647,4.514263,-0.000000,-2.266588,0
75,0.476851,1.913231,3.262683,-0.254985,-0.050212,0
76,0.291093,1.478451,3.231705,-0.029295,-1.073369,0
77,0.998777,1.357862,0.597663,-0.244443,-0.084641,0
78,0.386727,1.770615,1.810129,-0.005851,-1.320199,0
79,0.827218,0.935658,2.910956,-0.000000,-2.205353,0
80,0.335689,0.697134,3.060449,-0.951613,-1.143992,1
