Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
181,0.701888,1.073527,0.177302,-0.670277,-3.811532
182,0.667738,0.834556,0.362892,-0.995241,-2.926841
183,0.730433,0.970792,0.797178,-0.871659,-2.951664
184,0.692819,0.831480,0.053024,-0.885284,-2.944558
185,0.619027,1.555523,2.491591,-0.998385,-1.865511
186,0.402403,1.951372,4.777190,-0.999207,-1.328292
187,0.637357,1.068899,0.495577,-0.670138,-3.665975
188,0.701888,1.077177,0.177302,-0.621367,-3.811532
189,0.667917,0.836940,0.362892,-0.984380,-2.926840
190,0.619027,1.555523,2.502657,-0.998092,-1.865511
191,0.402403,1.954670,4.777190,-0.999141,-1.328292
192,0.684017,0.858091,0.488754,-0.981274,-2.853086
193,0.665931,0.833048,0.362892,-0.966909,-2.925395
194,0.619027,1.555523,2.420795,-0.997791,-1.865511
195,0.402403,1.984704,4.781343,-0.998839,-1.328292
196,0.683893,0.857572,0.488754,-0.979976,-2.853069
197,0.739490,0.965851,0.642863,-0.728435,-2.875289
198,0.619027,1.555523,2.419944,-0.996325,-1.865511
199,0.402403,1.984637,4.777432,-0.998549,-1.328292
200,0.408510,1.956783,4.767137,-0.993532,-1.351086
201,0.737682,0.965851,0.642863,-0.702677,-2.875246
202,0.683893,0.858110,0.488754,-0.979911,-2.853069
203,0.701888,1.073527,0.177302,-0.670277,-3.811532
204,0.667738,0.834556,0.362892,-0.995241,-2.926841
205,0.730433,0.970792,0.797178,-0.871659,-2.951664
206,0.692819,0.831480,0.053024,-0.885284,-2.944558
207,0.619027,1.555523,2.491591,-0.998385,-1.865511
208,0.402403,1.951372,4.777190,-0.999207,-1.328292
209,0.729850,0.858511,0.002869,-0.788643,-2.962233
210,0.730781,0.857643,0.011302,-0.826354,-2.962221
211,0.637357,1.068899,0.495577,-0.670138,-3.665975
212,0.701888,1.077177,0.177302,-0.621367,-3.811532
213,0.667917,0.836940,0.362892,-0.984380,-2.926840
214,0.619027,1.555523,2.502657,-0.998092,-1.865511
215,0.402403,1.954670,4.777190,-0.999141,-1.328292
216,0.730772,0.863950,0.009737,-0.709358,-2.962220
217,0.684017,0.858091,0.488754,-0.981274,-2.853086
218,0.667894,0.857572,0.488754,-0.977486,-2.926840
219,0.619027,1.555523,2.420795,-0.997791,-1.865511
220,0.402403,1.984704,4.781343,-0.998839,-1.328292
221,0.683893,0.857572,0.488754,-0.979976,-2.853069
222,0.665931,0.833048,0.362892,-0.966909,-2.925395
223,0.619027,1.558151,2.528934,-0.997598,-1.865511
224,0.402403,1.954670,4.750292,-0.998567,-1.328292
225,0.701888,1.073527,0.177302,-0.670277,-3.811532
226,0.667738,0.834556,0.362892,-0.995241,-2.926841
227,0.730433,0.970792,0.797178,-0.871659,-2.951664
228,0.692819,0.831480,0.053024,-0.885284,-2.944558
229,0.619027,1.555523,2.491591,-0.998385,-1.865511
230,0.729850,0.858511,0.002869,-0.788643,-2.962233
231,0.730781,0.857643,0.011302,-0.826354,-2.962221
232,0.403192,1.984704,4.781343,-0.999648,-1.331198
233,0.667738,0.834556,0.363700,-0.995241,-2.926841
234,0.667998,0.857572,0.488754,-0.972243,-2.926898
235,0.637357,1.068899,0.495577,-0.670138,-3.665975
236,0.701888,1.076841,0.177302,-0.625897,-3.811532
237,0.619027,1.555523,2.502657,-0.998092,-1.865511
238,0.730772,0.863950,0.009737,-0.709358,-2.962220
239,0.402403,1.951372,4.777190,-0.999207,-1.328292
240,0.402403,1.951372,4.777294,-0.999207,-1.328292
241,0.667917,0.836940,0.362892,-0.984380,-2.926840
242,0.701888,1.077177,0.177302,-0.621367,-3.811532
243,0.619027,1.555523,2.420795,-0.997791,-1.865511
244,0.729983,0.863950,0.009737,-0.698631,-2.962149
245,0.402403,1.954670,4.777190,-0.999141,-1.328292
246,0.684017,0.858091,0.488754,-0.981274,-2.853086
247,0.667894,0.857572,0.488754,-0.977486,-2.926840
248,0.667894,0.857572,0.487946,-0.977486,-2.926840
249,0.402403,1.984704,4.781343,-0.998839,-1.328292
250,0.665931,0.833048,0.362892,-0.966909,-2.925395
251,0.619027,1.558151,2.528934,-0.997598,-1.865511
252,0.683893,0.857572,0.488754,-0.979976,-2.853069
253,0.701888,1.073527,0.177302,-0.670277,-3.811532
254,0.667738,0.834556,0.362892,-0.995241,-2.926841
255,0.730433,0.970792,0.797178,-0.871659,-2.951664
256,0.692819,0.831480,0.053024,-0.885284,-2.944558
