Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
43,0.355865,1.200252,4.159972,-0.951191,-1.199593
44,0.302815,0.922643,4.669675,-0.982523,-1.065508
45,0.476035,1.430326,3.564086,-0.927789,-1.519162
46,0.489643,0.683291,1.083828,-0.637860,-1.556121
47,0.357682,0.608725,1.265100,-0.999164,-1.205476
48,0.265947,0.617054,4.055491,-0.736171,-0.965427
49,0.675211,1.783356,2.455517,-0.857743,-1.969603
50,0.282601,0.913632,4.664368,-0.955212,-0.990405
51,0.486287,0.729014,1.297686,-0.860218,-1.547469
52,0.407971,1.267345,3.664995,-0.956778,-1.349942
53,0.441957,1.545715,3.789939,-0.983626,-1.419352
54,0.342319,0.774838,3.511558,-0.864626,-1.158909
55,0.584234,1.677295,2.708777,-0.715216,-3.155726
56,0.410522,1.476468,4.268371,-0.999825,-1.358928
57,0.612082,1.517930,2.512429,-0.977708,-1.850005
58,0.249049,0.595460,3.542270,-0.703992,-0.914719
59,0.343589,1.125992,4.408604,-0.987297,-1.162673
60,0.451019,1.334238,3.597123,-0.979649,-1.450690
61,0.523667,1.257353,2.883110,-0.655471,-1.631839
62,0.522241,1.616864,3.227797,-0.994528,-1.626119
63,0.528781,1.382065,3.011252,-0.784416,-1.648718
64,0.534315,0.877955,1.412080,-0.854291,-2.645322
65,0.322592,1.030529,4.664572,-0.996063,-1.108215
66,0.380457,1.114600,4.093758,-0.787164,-1.262371
67,0.596949,1.916014,3.024489,-0.979691,-1.799673
68,0.503121,1.119512,2.616612,-0.974480,-1.569999
69,0.610373,1.513522,2.527770,-0.999840,-1.843469
70,0.384100,1.430492,4.305529,-0.993967,-1.266207
71,0.531655,1.798375,3.216645,-0.978877,-1.659845
72,0.697655,0.929317,0.895543,-0.967653,-2.599188
73,0.671529,1.683547,2.323768,-0.995319,-1.960160
74,0.304037,0.728522,3.689490,-0.987899,-1.070713
75,0.455576,1.773007,3.811064,-0.868985,-1.476850
76,0.401945,0.618624,0.236656,-0.948703,-2.394082
77,0.252641,0.582289,3.742815,-0.818745,-0.912642
78,0.633275,1.873263,2.624242,-0.972978,-1.888201
79,0.500645,1.087468,2.389413,-0.977123,-1.569815
80,0.464017,0.723441,0.841497,-0.949851,-2.448237
81,0.453188,0.706514,1.399020,-0.980508,-1.460647
82,0.464833,1.061417,2.713703,-0.997858,-1.482224
83,0.383375,1.078556,3.738467,-0.996953,-1.264857
84,0.390478,1.557589,4.666774,-0.928804,-1.283322
85,0.441662,1.715008,4.120321,-0.988068,-1.418774
86,0.619005,1.502113,2.119718,-0.768116,-3.361228
87,0.427263,1.620028,4.404754,-0.754838,-1.382588
88,0.289537,0.881466,4.408972,-0.918240,-1.009387
89,0.298647,0.850081,4.664272,-0.674630,-1.046394
90,0.476498,1.316216,3.395882,-0.866304,-1.521012
91,0.299256,0.901848,4.742696,-0.927523,-1.049464
92,0.299863,0.653143,2.751600,-0.988937,-1.050611
93,0.806241,1.573989,1.595784,-0.864298,-2.204473
94,0.571550,1.471503,2.725356,-0.974460,-1.756105
95,0.354748,1.284550,4.170259,-0.680863,-1.797396
96,0.288230,0.550422,2.059337,-0.988485,-1.003465
97,0.258879,0.524182,2.525675,-0.993343,-0.926162
98,0.309550,1.104487,4.423860,-0.765952,-1.417606
99,0.630172,1.280201,2.133881,-0.875788,-1.876227
