Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.465690,1.073719,1.990330,-0.857489,-2.796245,1
1,0.468891,1.297781,3.198782,-0.997404,-1.495776,1
2,0.523351,0.712004,0.236745,-0.994608,-2.698920,1
3,0.599142,1.196817,1.385338,-0.803056,-3.395908,1
4,0.833697,1.334595,0.472920,-0.676681,-4.421634,1
5,0.947616,1.967450,1.192831,-0.547931,-4.692422,0
6,0.986103,1.519474,0.292383,-0.528722,-4.935123,0
