Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,0.654662,0.820262,2.978835,-0.000000,-1.933279,0
1,0.524531,0.765187,0.572243,-0.844913,-2.701993,1
2,0.973529,0.891478,4.388376,-0.000000,-2.817139,0
3,0.691766,1.105688,3.366658,-0.000000,-2.002982,0
4,0.174452,0.572069,4.898431,-0.000264,-0.716635,0
5,0.677833,1.463272,3.554995,-0.000000,-1.985086,0
6,0.687784,0.856919,1.835221,-0.000001,-2.000771,0
7,0.327146,1.988290,3.726440,-0.050885,-1.165467,0
8,0.836070,1.829695,0.626596,-0.067995,-0.080644,0
9,0.317891,0.848058,3.775116,-0.993891,-1.095631,1
10,0.501124,0.616745,3.253060,-0.000000,-1.569903,0
11,0.322348,0.951170,4.471048,-0.981724,-1.107475,1
12,0.541797,0.752250,0.148732,-0.539310,-2.623640,0
13,0.600504,1.839128,1.611315,-0.146732,-0.230316,0
14,0.915098,0.531643,0.270005,-0.000000,-2.610660,0
15,0.560037,0.982942,4.220859,-0.000000,-1.706254,0
16,0.404690,1.782942,0.765187,-0.000513,-1.392811,0
17,0.690858,1.825878,2.922940,-0.000424,-2.001684,0
18,0.662945,1.071471,0.935721,-0.347916,-0.142773,0
19,0.681628,0.521408,4.909456,-0.000000,-1.873607,0
20,0.239599,1.071648,0.382256,-0.000221,-0.996330,0
21,0.999849,1.988207,1.492076,-0.002596,-2.916331,0
22,0.990858,1.837816,2.328666,-0.000000,-2.789164,0
23,0.378191,1.516956,1.491650,-0.007245,-1.286925,0
24,0.361444,0.652870,1.632115,-0.945562,-1.215723,1
25,0.490096,1.124803,0.770261,-0.197368,-0.026485,0
26,0.385315,1.033596,4.691681,-0.000374,-1.265669,0
27,0.466803,1.152599,2.496748,-0.513319,-0.067638,0
28,0.469024,0.633649,3.518279,-0.000000,-1.472799,0
29,0.140770,1.005169,2.603919,-0.000608,-0.667847,0
30,0.372093,1.350072,3.745078,-0.330567,-0.080570,0
31,0.488204,1.863772,2.830487,-0.199664,-0.076125,0
32,0.436040,1.258812,4.411282,-0.000227,-1.409726,0
33,0.525364,0.974585,0.909265,-0.416650,-0.412536,0
34,0.907595,1.861335,4.023184,-0.000000,-2.392222,0
35,0.987127,0.867332,3.967010,-0.000000,-2.608162,0
36,0.152200,0.817120,2.565819,-0.004967,-0.661740,0
37,0.262360,0.909404,0.547162,-0.003724,-1.003874,0
38,0.774949,1.769578,0.290988,-0.171018,-2.125033,0
39,0.372210,1.514164,4.801384,-0.992829,-1.250963,1
40,0.529084,1.643769,4.683911,-0.000000,-1.638967,0
41,0.986048,1.712464,0.584165,-0.212635,-4.645962,0
42,0.730050,1.869526,2.769517,-0.000163,-2.066270,0
43,0.546849,1.456242,2.190250,-0.205756,-0.659298,0
44,0.278062,1.254356,3.700267,-0.160394,-1.012602,0
45,0.685877,1.147961,3.283756,-0.000000,-1.996099,0
46,0.512388,0.748537,3.254532,-0.000000,-1.591101,0
47,0.158851,1.991590,1.058814,-0.000002,-0.903149,0
48,0.392893,0.604844,3.183399,-0.000002,-1.280728,0
49,0.141623,1.598354,1.478825,-0.000006,-0.820930,0
50,0.626453,1.673241,2.653118,-0.933847,-1.870877,1
51,0.682155,1.466490,0.795344,-0.116642,-0.082467,0
52,0.600576,1.641610,2.410341,-0.396237,-2.690424,0
53,0.570115,1.910978,0.852186,-0.012811,-1.759466,0
54,0.106619,1.837248,4.849294,-0.000119,-0.612206,0
55,0.165475,0.908998,0.319752,-0.000087,-0.820916,0
56,0.707084,1.167600,2.811201,-0.000000,-2.036919,0
57,0.903216,1.144744,4.767204,-0.000000,-2.580954,0
58,0.555730,0.984761,0.734553,-0.550548,-1.120332,0
59,0.450644,1.691872,3.055841,-0.211399,-0.197317,0
60,0.905023,1.865831,2.751221,-0.000000,-2.474771,0
61,0.201738,0.528045,0.410838,-0.072682,-0.810045,0
62,0.789606,1.027043,3.734615,-0.000000,-2.083317,0
63,0.666791,1.546760,0.274310,-0.084735,-1.948434,0
64,0.118621,0.630688,2.749510,-0.001315,-0.601532,0
65,0.923133,1.245539,0.752726,-0.377554,-0.055772,0
66,0.174343,1.172210,3.594903,-0.002835,-0.768317,0
67,0.637229,1.801918,2.566128,-0.999359,-1.900333,1
68,0.885516,1.901751,2.086870,-0.000010,-2.464599,0
69,0.939408,1.345990,4.995740,-0.000000,-2.701135,0
70,0.477612,1.805748,3.860483,-0.996349,-1.524286,1
71,0.832826,1.886490,3.490871,-0.000000,-2.321942,0
72,0.920004,1.152403,1.517932,-0.000000,-2.585891,0
73,0.205954,1.391216,4.552947,-0.017831,-0.822450,0
74,0.899724,0.998114,0.769785,-0.000611,-2.554717,0
75,0.501105,1.815367,1.694922,-0.065686,-1.577519,0
76,0.382599,0.589112,2.011836,-0.079173,-1.264752,0
77,0.843209,1.894666,4.723809,-0.000000,-2.236252,0
78,0.574156,0.622265,3.354122,-0.000000,-1.730494,0
79,0.150885,1.729025,2.119099,-0.000015,-0.822663,0
80,0.496514,1.379587,1.386278,-0.321814,-1.579893,0
81,0.557232,1.215129,2.315563,-0.390481,-0.051525,0
82,0.943024,1.305250,1.220036,-0.000331,-2.709355,0
83,0.879798,0.733362,4.707153,-0.000000,-2.502753,0
84,0.778637,1.901972,2.519951,-0.000135,-2.109827,0
85,0.678133,1.754778,3.540947,-0.000000,-1.994572,0
86,0.422206,1.600754,2.635123,-0.309496,-1.381773,0
87,0.608571,1.973977,4.759493,-0.000000,-1.824779,0
88,0.694132,1.731183,0.897342,-0.235001,-0.069035,0
89,0.955596,1.954164,1.615924,-0.003658,-2.753279,0
90,0.399200,1.764562,2.352692,-0.035890,-1.336345,0
91,0.292766,1.306510,2.340477,-0.013601,-1.067492,0
92,0.542305,1.294211,1.983455,-0.422098,-2.922433,0
93,0.306939,0.888098,0.907221,-0.055529,-1.079222,0
94,0.344269,1.815592,4.108789,-0.384055,-1.161274,0
95,0.677415,1.820483,4.659483,-0.000000,-1.913035,0
96,0.268351,1.191302,4.850237,-0.326714,-0.222362,0
97,0.825454,1.952185,1.884717,-0.433387,-2.279190,0
98,0.919308,1.516213,0.726128,-0.242887,-0.139307,0
99,0.916386,1.984129,3.122423,-0.000000,-2.507512,0
100,0.970508,1.635244,1.110721,-0.303493,-2.808713,0
101,0.717705,1.530281,3.211544,-0.000000,-2.045032,0
102,0.440841,1.771869,3.162534,-0.214176,-0.160628,0
103,0.889548,0.960134,0.405971,-0.033369,-2.515490,0
104,0.801665,0.674606,2.139186,-0.000000,-2.234519,0
105,0.184656,0.816301,2.204597,-0.012921,-0.765048,0
106,0.297176,1.054711,0.428864,-0.002186,-1.087121,0
107,0.717446,0.636140,3.586951,-0.000000,-1.944657,0
108,0.131391,1.523039,4.379833,-0.000344,-0.660206,0
109,0.285732,1.694132,0.543912,-0.000028,-1.137268,0
110,0.995443,0.690301,2.455822,-0.000000,-2.773513,0
111,0.266371,1.758060,4.287322,-0.031842,-0.984525,0
