Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
57,0.794549,0.956866,0.422752,-0.893268,-2.581065
58,0.776261,0.959365,0.422752,-0.742154,-2.865046
59,0.552940,0.920933,1.687101,-0.956189,-2.535733
60,0.561414,1.132447,1.320485,-0.620114,-3.295564
61,0.775839,0.917757,0.422752,-0.955911,-2.573272
62,0.809386,1.791942,1.699748,-0.996910,-2.217530
63,0.778354,0.970338,0.411094,-0.620509,-2.963689
64,0.788565,1.789174,1.844347,-0.999018,-2.135745
65,0.552819,0.917726,1.640906,-0.949460,-2.535731
66,0.562677,0.869308,1.138889,-0.813034,-2.548547
67,0.793768,1.796384,1.749695,-0.983479,-2.154194
68,0.794191,1.832371,1.841512,-0.964931,-2.156914
69,0.788457,1.789174,1.844347,-0.996146,-2.135646
70,0.828163,1.791942,1.691389,-0.758438,-2.288562
71,0.779960,1.791942,1.749695,-0.974299,-2.112898
72,0.775742,1.789174,1.844347,-0.993330,-2.104525
73,0.776261,0.959365,0.637886,-0.640357,-2.105070
74,0.775647,1.792040,1.844347,-0.990472,-2.104423
75,0.389651,0.677019,1.707850,-0.991794,-1.278601
76,0.775647,1.791925,1.844347,-0.990465,-2.104423
77,0.775647,1.789174,1.844347,-0.990294,-2.104423
78,0.552819,0.911997,1.640906,-0.978523,-2.535731
79,0.794549,0.956866,0.422752,-0.893268,-2.581065
80,0.776261,0.959365,0.422752,-0.742154,-2.865046
81,0.552940,0.920933,1.687101,-0.956189,-2.535733
82,0.775839,0.917757,0.422752,-0.955911,-2.573272
83,0.809386,1.791942,1.699748,-0.996910,-2.217530
84,0.788565,1.789174,1.844347,-0.999018,-2.135745
85,0.775370,0.953296,0.422752,-0.820528,-2.865036
86,0.561414,1.129629,1.320468,-0.653286,-3.295564
87,0.552819,0.917726,1.640906,-0.949460,-2.535731
88,0.793768,1.796384,1.749695,-0.983479,-2.154194
89,0.794191,1.832371,1.841512,-0.964931,-2.156914
90,0.788457,1.789174,1.844347,-0.996146,-2.135646
91,0.562677,0.869308,1.138889,-0.813034,-2.548547
92,0.561414,1.132447,1.320485,-0.620114,-3.295564
93,0.778354,0.970338,0.411094,-0.620509,-2.963689
94,0.561414,1.132447,1.320834,-0.620114,-3.295564
95,0.532990,0.778720,1.175459,-0.925485,-2.348176
96,0.788565,1.756809,1.844347,-0.969206,-2.135745
97,0.779960,1.791942,1.749695,-0.974299,-2.112898
98,0.775742,1.791835,1.844347,-0.993496,-2.104525
99,0.828163,1.791942,1.691389,-0.758438,-2.288562
100,0.795073,1.789174,1.878868,-0.825587,-2.160046
101,0.779960,1.769508,1.749695,-0.972873,-2.112898
102,0.775742,1.789174,1.844347,-0.993330,-2.104525
103,0.828163,1.789185,1.691389,-0.748713,-2.288562
104,0.779787,1.791884,1.749695,-0.971163,-2.112798
105,0.775742,1.789076,1.844577,-0.993324,-2.104525
106,0.552819,0.911997,1.640906,-0.978523,-2.535731
107,0.794549,0.956866,0.422752,-0.893268,-2.581065
108,0.776261,0.959365,0.422752,-0.742154,-2.865046
109,0.552940,0.920933,1.687101,-0.956189,-2.535733
110,0.775839,0.917757,0.422752,-0.955911,-2.573272
111,0.809386,1.791942,1.699748,-0.996910,-2.217530
112,0.788565,1.789174,1.844347,-0.999018,-2.135745
113,0.775370,0.953296,0.422752,-0.820528,-2.865036
114,0.561414,1.129629,1.320468,-0.653286,-3.295564
115,0.775838,0.917757,0.422752,-0.955911,-2.573272
116,0.809386,1.791942,1.699848,-0.996910,-2.217530
117,0.548117,0.911997,1.640906,-0.964490,-2.523943
118,0.561414,1.129634,1.320485,-0.653226,-3.295564
119,0.552819,0.917726,1.640906,-0.949460,-2.535731
120,0.562677,0.869308,1.138889,-0.813034,-2.548547
121,0.793768,1.796384,1.749695,-0.983479,-2.154194
122,0.794191,1.832371,1.841512,-0.964931,-2.156914
123,0.788457,1.789174,1.844347,-0.996146,-2.135646
124,0.561415,1.129718,1.320485,-0.652244,-3.295564
125,0.532990,0.778720,1.175459,-0.925485,-2.348176
126,0.542410,0.920933,1.687101,-0.882829,-2.511528
127,0.788828,1.789174,1.845983,-0.969224,-2.136279
128,0.775742,1.791835,1.844347,-0.993496,-2.104525
129,0.788126,1.789174,1.842698,-0.989242,-2.134643
130,0.775742,1.789174,1.844347,-0.993330,-2.104525
131,0.775480,0.966407,0.422752,-0.639717,-2.963692
132,0.828163,1.791942,1.691389,-0.758438,-2.288562
133,0.561414,1.132442,1.320468,-0.620174,-3.295564
134,0.795073,1.789174,1.878868,-0.825587,-2.160046
135,0.552819,0.911997,1.640906,-0.978523,-2.535731
136,0.794549,0.956866,0.422752,-0.893268,-2.581065
137,0.776261,0.959365,0.422752,-0.742154,-2.865046
138,0.552940,0.920933,1.687101,-0.956189,-2.535733
139,0.775839,0.917757,0.422752,-0.955911,-2.573272
140,0.809386,1.791942,1.699748,-0.996910,-2.217530
141,0.788565,1.789174,1.844347,-0.999018,-2.135745
142,0.775370,0.953296,0.422752,-0.820528,-2.865036
143,0.561414,1.129629,1.320468,-0.653286,-3.295564
144,0.775838,0.917757,0.422752,-0.955911,-2.573272
145,0.809386,1.791942,1.699848,-0.996910,-2.217530
146,0.561411,1.129629,1.320485,-0.653264,-3.295585
147,0.548117,0.911997,1.640906,-0.964490,-2.523943
148,0.788598,1.798886,1.843205,-0.998510,-2.135741
149,0.552819,0.917726,1.640906,-0.949460,-2.535731
150,0.562677,0.869308,1.138889,-0.813034,-2.548547
151,0.535258,0.920933,1.687101,-0.811434,-2.571662
152,0.793768,1.796384,1.749695,-0.983479,-2.154194
153,0.794191,1.832371,1.841512,-0.964931,-2.156914
154,0.561414,1.129634,1.320485,-0.653226,-3.295564
155,0.788457,1.839124,1.872524,-0.997083,-2.135646
156,0.532990,0.778720,1.175459,-0.925485,-2.348176
157,0.542410,0.920933,1.703157,-0.910802,-2.511528
158,0.788828,1.789174,1.845983,-0.969224,-2.136279
159,0.788825,1.789174,1.844339,-0.969224,-2.136279
160,0.561415,1.129718,1.320485,-0.652244,-3.295564
161,0.788457,1.789174,1.844347,-0.996146,-2.135646
162,0.542410,0.920933,1.687101,-0.882829,-2.511528
163,0.552819,0.911997,1.640906,-0.978523,-2.535731
164,0.794549,0.956866,0.422752,-0.893268,-2.581065
165,0.552940,0.920933,1.687101,-0.956189,-2.535733
166,0.775839,0.917757,0.422752,-0.955911,-2.573272
167,0.809386,1.791942,1.699748,-0.996910,-2.217530
168,0.788565,1.789174,1.844347,-0.999018,-2.135745
169,0.775370,0.953296,0.422752,-0.820528,-2.865036
170,0.775838,0.917757,0.422752,-0.955911,-2.573272
171,0.809386,1.791942,1.699848,-0.996910,-2.217530
172,0.549527,0.917726,1.711025,-0.985358,-2.434126
173,0.788457,1.836990,1.844347,-0.999021,-2.135646
174,0.771629,0.953296,0.422752,-0.792344,-2.875913
175,0.565155,1.129634,1.320485,-0.735865,-3.318752
176,0.548117,0.911894,1.640906,-0.965093,-2.523943
177,0.788598,1.798886,1.843205,-0.998510,-2.135741
178,0.552819,0.917726,1.640906,-0.949460,-2.535731
179,0.562677,0.869308,1.138889,-0.813034,-2.548547
180,0.535258,0.920933,1.687101,-0.811434,-2.571662
181,0.793768,1.796384,1.749695,-0.983479,-2.154194
182,0.793883,1.832679,1.711425,-0.968850,-2.156145
183,0.776261,0.959365,0.422752,-0.742154,-2.865046
184,0.788871,0.966895,0.422752,-0.772238,-2.768214
185,0.561414,1.129629,1.320468,-0.653286,-3.295564
186,0.561411,1.129629,1.320485,-0.653264,-3.295585
187,0.561411,1.129629,1.328209,-0.653264,-3.295585
188,0.788457,1.839124,1.872524,-0.997083,-2.135646
189,0.548117,0.911997,1.640906,-0.964490,-2.523943
190,0.561414,1.129634,1.320485,-0.653226,-3.295564
191,0.794191,1.832371,1.841512,-0.964931,-2.156914
192,0.788828,1.789174,1.845983,-0.969224,-2.136279
193,0.552819,0.911997,1.640906,-0.978523,-2.535731
194,0.775839,0.917757,0.422752,-0.955911,-2.573272
195,0.809386,1.791942,1.699748,-0.996910,-2.217530
196,0.788565,1.789174,1.844347,-0.999018,-2.135745
197,0.775370,0.953296,0.422752,-0.820528,-2.865036
198,0.775838,0.917757,0.422752,-0.955911,-2.573272
199,0.809386,1.791942,1.699848,-0.996910,-2.217530
200,0.549527,0.917726,1.711025,-0.985358,-2.434126
201,0.788457,1.836990,1.844347,-0.999021,-2.135646
202,0.771629,0.953296,0.422752,-0.792344,-2.875913
203,0.565155,1.129634,1.320485,-0.735865,-3.318752
204,0.776260,0.917757,0.422752,-0.965375,-2.573111
205,0.775839,0.917757,0.319002,-0.947073,-2.768372
206,0.778286,0.953296,0.422752,-0.832477,-2.856125
207,0.788598,1.798886,1.843205,-0.998510,-2.135741
208,0.793768,1.796384,1.749695,-0.983479,-2.154194
209,0.813806,1.791942,1.699748,-0.969568,-2.235421
210,0.776261,0.959365,0.422752,-0.742154,-2.865046
211,0.561414,1.129629,1.320468,-0.653286,-3.295564
212,0.561411,1.129629,1.320485,-0.653264,-3.295585
213,0.561411,1.129629,1.328209,-0.653264,-3.295585
214,0.552940,0.920933,1.687101,-0.956189,-2.535733
215,0.548117,0.911894,1.640906,-0.965093,-2.523943
216,0.794549,0.956866,0.422752,-0.893268,-2.581065
217,0.538757,0.917695,1.710224,-0.945944,-2.579577
218,0.788871,0.966895,0.422752,-0.772238,-2.768214
219,0.788457,1.839173,1.851400,-0.998455,-2.135646
220,0.561414,1.129634,1.320485,-0.653226,-3.295564
221,0.535258,0.920933,1.687101,-0.811434,-2.571662
222,0.552819,0.917726,1.640906,-0.949460,-2.535731
223,0.552819,0.911997,1.640906,-0.978523,-2.535731
224,0.809386,1.791942,1.699748,-0.996910,-2.217530
225,0.788565,1.789174,1.844347,-0.999018,-2.135745
226,0.809386,1.791942,1.699848,-0.996910,-2.217530
227,0.549527,0.917726,1.711025,-0.985358,-2.434126
228,0.788457,1.836990,1.844347,-0.999021,-2.135646
229,0.771629,0.953296,0.422752,-0.792344,-2.875913
230,0.565155,1.129634,1.320485,-0.735865,-3.318752
231,0.775839,0.917757,0.319002,-0.947073,-2.768372
232,0.778286,0.953296,0.422752,-0.832477,-2.856125
233,0.775508,0.953296,0.422752,-0.821041,-2.865036
234,0.772074,0.949037,0.429665,-0.826008,-2.864982
235,0.775063,0.956866,0.422752,-0.764071,-2.952688
236,0.789890,0.936612,0.378976,-0.974309,-2.669643
237,0.788598,1.786374,1.843205,-0.998777,-2.135741
238,0.795119,1.794617,1.752595,-0.992402,-2.160044
239,0.561414,1.129629,1.320468,-0.653286,-3.295564
240,0.561411,1.129629,1.320485,-0.653264,-3.295585
241,0.561411,1.129629,1.328209,-0.653264,-3.295585
242,0.564709,1.133893,1.313572,-0.651600,-3.316971
243,0.775370,0.953296,0.422752,-0.820528,-2.865036
244,0.776261,0.959365,0.422752,-0.742154,-2.865046
245,0.775839,0.917757,0.422752,-0.955911,-2.573272
246,0.775838,0.917757,0.422752,-0.955911,-2.573272
247,0.776260,0.917757,0.422752,-0.965375,-2.573111
248,0.813806,1.791942,1.699748,-0.969568,-2.235421
249,0.794549,0.956866,0.422752,-0.893268,-2.581065
250,0.538757,0.917695,1.710224,-0.945944,-2.579577
251,0.788598,1.798886,1.843205,-0.998510,-2.135741
252,0.552819,0.911997,1.640906,-0.978523,-2.535731
253,0.809386,1.791942,1.699748,-0.996910,-2.217530
254,0.788565,1.789174,1.844347,-0.999018,-2.135745
255,0.809386,1.791942,1.699848,-0.996910,-2.217530
256,0.549527,0.917726,1.711025,-0.985358,-2.434126
257,0.771629,0.953296,0.422752,-0.792344,-2.875913
258,0.565155,1.129634,1.320485,-0.735865,-3.318752
259,0.775839,0.917757,0.319002,-0.947073,-2.768372
260,0.778286,0.953296,0.422752,-0.832477,-2.856125
261,0.775508,0.953296,0.422752,-0.821041,-2.865036
262,0.772074,0.949037,0.429665,-0.826008,-2.864982
263,0.775063,0.956866,0.422752,-0.764071,-2.952688
264,0.789890,0.936612,0.378976,-0.974309,-2.669643
265,0.788457,1.850330,1.844347,-0.999750,-2.135646
266,0.548460,0.916759,1.710224,-0.994417,-2.432518
267,0.933656,1.551819,0.577582,-0.605450,-4.688760
268,0.778026,1.777564,1.725574,-0.616092,-3.846262
269,0.789869,0.936612,0.378976,-0.974309,-2.669643
270,0.788598,1.786374,1.843205,-0.998777,-2.135741
271,0.561414,1.129629,1.320468,-0.653286,-3.295564
272,0.561411,1.129629,1.320485,-0.653264,-3.295585
273,0.561411,1.129629,1.328209,-0.653264,-3.295585
274,0.564709,1.133893,1.313572,-0.651600,-3.316971
275,0.776324,0.959285,0.368943,-0.654080,-2.975756
276,0.775370,0.953296,0.422752,-0.820528,-2.865036
277,0.776261,0.959365,0.422752,-0.742154,-2.865046
278,0.788457,1.836990,1.844347,-0.999021,-2.135646
279,0.795119,1.794617,1.752595,-0.992402,-2.160044
280,0.775839,0.917757,0.422752,-0.955911,-2.573272
281,0.775838,0.917757,0.422752,-0.955911,-2.573272
282,0.794549,0.956866,0.422752,-0.893268,-2.581065
283,0.538757,0.917695,1.710224,-0.945944,-2.579577
284,0.813806,1.788935,1.682209,-0.973141,-2.235421
285,0.776261,0.922696,0.440328,-0.965547,-2.573111
286,0.794570,0.956866,0.422752,-0.893268,-2.581065
287,0.788598,1.798886,1.843205,-0.998510,-2.135741
288,0.552819,0.911997,1.640906,-0.978523,-2.535731
289,0.788565,1.789174,1.844347,-0.999018,-2.135745
290,0.771629,0.953296,0.422752,-0.792344,-2.875913
291,0.565155,1.129634,1.320485,-0.735865,-3.318752
292,0.775839,0.917757,0.319002,-0.947073,-2.768372
293,0.778286,0.953296,0.422752,-0.832477,-2.856125
294,0.775508,0.953296,0.422752,-0.821041,-2.865036
295,0.772074,0.949037,0.429665,-0.826008,-2.864982
296,0.775063,0.956866,0.422752,-0.764071,-2.952688
297,0.789890,0.936612,0.378976,-0.974309,-2.669643
298,0.788457,1.850330,1.844347,-0.999750,-2.135646
299,0.933656,1.551819,0.577582,-0.605450,-4.688760
300,0.778026,1.777564,1.725574,-0.616092,-3.846262
301,0.789869,0.936612,0.378976,-0.974309,-2.669643
302,0.565155,1.129634,1.336932,-0.763814,-3.317389
303,0.548460,0.916759,1.725567,-0.997002,-2.432518
304,0.549661,0.917726,1.711025,-0.987647,-2.434140
305,0.788598,1.786374,1.843205,-0.998777,-2.135741
306,0.770817,0.953296,0.422752,-0.779537,-2.875890
307,0.565155,1.129634,1.313861,-0.709923,-3.318752
308,0.775370,0.953296,0.422752,-0.820528,-2.865036
309,0.788457,1.836990,1.844347,-0.999021,-2.135646
310,0.933656,1.551834,0.577582,-0.605318,-4.688760
311,0.775839,0.917757,0.422752,-0.955911,-2.573272
312,0.775838,0.917757,0.422752,-0.955911,-2.573272
313,0.794549,0.956866,0.422752,-0.893268,-2.581065
314,0.538757,0.917695,1.710224,-0.945944,-2.579577
315,0.776261,0.922696,0.440328,-0.965547,-2.573111
316,0.794570,0.956866,0.422752,-0.893268,-2.581065
317,0.775098,0.956866,0.422752,-0.761795,-2.952688
318,0.809386,1.791942,1.699748,-0.996910,-2.217530
319,0.809386,1.791942,1.699848,-0.996910,-2.217530
320,0.548460,0.916759,1.710224,-0.994417,-2.432518
321,0.549527,0.917726,1.711025,-0.985358,-2.434126
322,0.788598,1.798886,1.843205,-0.998510,-2.135741
323,0.775128,0.953296,0.422752,-0.814189,-2.865033
324,0.813806,1.788935,1.682209,-0.973141,-2.235421
325,0.564709,1.133893,1.313572,-0.651600,-3.316971
326,0.552819,0.911997,1.640906,-0.978523,-2.535731
327,0.788565,1.789174,1.844347,-0.999018,-2.135745
328,0.775839,0.917757,0.319002,-0.947073,-2.768372
329,0.778286,0.953296,0.422752,-0.832477,-2.856125
330,0.775508,0.953296,0.422752,-0.821041,-2.865036
331,0.772074,0.949037,0.429665,-0.826008,-2.864982
332,0.789890,0.936612,0.378976,-0.974309,-2.669643
333,0.788457,1.850330,1.844347,-0.999750,-2.135646
334,0.933656,1.551819,0.577582,-0.605450,-4.688760
335,0.778026,1.777564,1.725574,-0.616092,-3.846262
336,0.789869,0.936612,0.378976,-0.974309,-2.669643
337,0.548460,0.916759,1.725567,-0.997002,-2.432518
338,0.549661,0.917726,1.711025,-0.987647,-2.434140
339,0.775658,0.936612,0.318161,-0.813926,-2.963697
340,0.788565,1.789174,1.842329,-0.999018,-2.135745
341,0.568617,1.129634,1.313861,-0.782040,-3.326469
342,0.771629,0.953296,0.495825,-0.891190,-2.768019
343,0.775370,0.953296,0.422752,-0.820528,-2.865036
344,0.788457,1.836990,1.844347,-0.999021,-2.135646
345,0.933656,1.551834,0.577582,-0.605318,-4.688760
346,0.776261,0.922696,0.440328,-0.965547,-2.573111
347,0.564734,0.883844,1.336932,-0.962736,-2.650148
348,0.809386,1.791942,1.699748,-0.996910,-2.217530
349,0.809386,1.791942,1.699848,-0.996910,-2.217530
350,0.548460,0.916759,1.710224,-0.994417,-2.432518
351,0.549527,0.917726,1.711025,-0.985358,-2.434126
352,0.771629,0.953296,0.422752,-0.792344,-2.875913
353,0.788598,1.786374,1.843205,-0.998777,-2.135741
354,0.565155,1.129634,1.320485,-0.735865,-3.318752
355,0.775063,0.956866,0.422752,-0.764071,-2.952688
356,0.565155,1.129634,1.336932,-0.763814,-3.317389
357,0.788598,1.798886,1.843205,-0.998510,-2.135741
358,0.565155,1.129634,1.313861,-0.709923,-3.318752
359,0.794549,0.956866,0.422752,-0.893268,-2.581065
360,0.775128,0.953296,0.422752,-0.814189,-2.865033
361,0.775098,0.956866,0.422752,-0.761795,-2.952688
362,0.543304,0.917539,1.736023,-0.975085,-2.417148
363,0.770817,0.953296,0.422752,-0.779537,-2.875890
364,0.778286,0.953296,0.422752,-0.832477,-2.856125
365,0.775508,0.953296,0.422752,-0.821041,-2.865036
366,0.772074,0.949037,0.429665,-0.826008,-2.864982
367,0.789890,0.936612,0.378976,-0.974309,-2.669643
368,0.788457,1.850330,1.844347,-0.999750,-2.135646
369,0.933656,1.551819,0.577582,-0.605450,-4.688760
370,0.778026,1.777564,1.725574,-0.616092,-3.846262
371,0.789869,0.936612,0.378976,-0.974309,-2.669643
372,0.775658,0.936612,0.318161,-0.813926,-2.963697
373,0.568617,1.129634,1.313861,-0.782040,-3.326469
374,0.688480,0.861439,0.424661,-0.961034,-2.855856
375,0.775030,0.922696,0.440027,-0.995965,-2.662709
376,0.778309,0.953296,0.422752,-0.833738,-2.856123
377,0.548500,0.917539,1.736111,-0.997674,-2.432518
378,0.788565,1.794061,1.844347,-0.999529,-2.135745
379,0.775370,0.953296,0.422752,-0.820528,-2.865036
380,0.788457,1.850238,1.844347,-0.999745,-2.135646
381,0.933656,1.551834,0.577582,-0.605318,-4.688760
382,0.771629,0.953296,0.422752,-0.792344,-2.875913
383,0.565155,1.129634,1.320485,-0.735865,-3.318752
384,0.775063,0.956866,0.422752,-0.764071,-2.952688
385,0.565155,1.129634,1.336932,-0.763814,-3.317389
386,0.565155,1.129634,1.320215,-0.735865,-3.318752
387,0.775839,0.917757,0.319002,-0.947073,-2.768372
388,0.770935,0.937137,0.422752,-0.937843,-2.855799
389,0.552819,0.911997,1.640906,-0.978523,-2.535731
390,0.549661,0.917726,1.711025,-0.987647,-2.434140
391,0.776261,0.922696,0.440328,-0.965547,-2.573111
392,0.564734,0.883844,1.336932,-0.962736,-2.650148
393,0.548460,0.916759,1.725567,-0.997002,-2.432518
394,0.788565,1.789174,1.844347,-0.999018,-2.135745
395,0.788565,1.789174,1.842329,-0.999018,-2.135745
396,0.788457,1.836990,1.844347,-0.999021,-2.135646
397,0.565155,1.129634,1.313861,-0.709923,-3.318752
398,0.794549,0.956866,0.422752,-0.893268,-2.581065
399,0.775098,0.956866,0.422752,-0.761795,-2.952688
400,0.775347,0.953296,0.422752,-0.818787,-2.865035
401,0.778286,0.953296,0.422752,-0.832477,-2.856125
402,0.775508,0.953296,0.422752,-0.821041,-2.865036
403,0.772074,0.949037,0.429665,-0.826008,-2.864982
404,0.789890,0.936612,0.378976,-0.974309,-2.669643
405,0.788457,1.850330,1.844347,-0.999750,-2.135646
406,0.933656,1.551819,0.577582,-0.605450,-4.688760
407,0.778026,1.777564,1.725574,-0.616092,-3.846262
408,0.789869,0.936612,0.378976,-0.974309,-2.669643
409,0.775658,0.936612,0.318161,-0.813926,-2.963697
410,0.568617,1.129634,1.313861,-0.782040,-3.326469
411,0.688480,0.861439,0.424661,-0.961034,-2.855856
412,0.775030,0.922696,0.440027,-0.995965,-2.662709
413,0.778309,0.953296,0.422752,-0.833738,-2.856123
414,0.548500,0.917539,1.736111,-0.997674,-2.432518
415,0.788565,1.794061,1.844347,-0.999529,-2.135745
416,0.568589,1.129634,1.313861,-0.782422,-3.326117
417,0.775370,0.953296,0.422752,-0.820528,-2.865036
418,0.788457,1.850238,1.844347,-0.999745,-2.135646
419,0.933656,1.551834,0.577582,-0.605318,-4.688760
420,0.771629,0.953296,0.422752,-0.792344,-2.875913
421,0.775839,0.917757,0.319002,-0.947073,-2.768372
422,0.770935,0.937137,0.422752,-0.937843,-2.855799
423,0.552819,0.911997,1.640906,-0.978523,-2.535731
424,0.549661,0.917726,1.711025,-0.987647,-2.434140
425,0.776261,0.922696,0.440328,-0.965547,-2.573111
426,0.564734,0.883844,1.336932,-0.962736,-2.650148
427,0.548460,0.916759,1.725567,-0.997002,-2.432518
428,0.788565,1.789174,1.844347,-0.999018,-2.135745
429,0.788565,1.789174,1.842329,-0.999018,-2.135745
430,0.565155,1.129634,1.320485,-0.735865,-3.318752
431,0.775063,0.956866,0.422752,-0.764071,-2.952688
432,0.565155,1.129634,1.336932,-0.763814,-3.317389
433,0.565155,1.129634,1.320215,-0.735865,-3.318752
434,0.788457,1.836990,1.844347,-0.999021,-2.135646
435,0.565155,1.129634,1.313861,-0.709923,-3.318752
436,0.771102,0.937137,0.422752,-0.934422,-2.855796
437,0.788565,1.851524,1.839982,-0.983202,-2.135745
438,0.775098,0.956866,0.422752,-0.761795,-2.952688
439,0.778286,0.953296,0.422752,-0.832477,-2.856125
440,0.775508,0.953296,0.422752,-0.821041,-2.865036
441,0.772074,0.949037,0.429665,-0.826008,-2.864982
442,0.789890,0.936612,0.378976,-0.974309,-2.669643
443,0.788457,1.850330,1.844347,-0.999750,-2.135646
444,0.933656,1.551819,0.577582,-0.605450,-4.688760
445,0.789869,0.936612,0.378976,-0.974309,-2.669643
446,0.775658,0.936612,0.318161,-0.813926,-2.963697
447,0.568617,1.129634,1.313861,-0.782040,-3.326469
448,0.688480,0.861439,0.424661,-0.961034,-2.855856
449,0.775030,0.922696,0.440027,-0.995965,-2.662709
450,0.788565,1.794061,1.844347,-0.999529,-2.135745
451,0.568589,1.129634,1.313861,-0.782422,-3.326117
452,0.855469,1.552263,0.913710,-0.639812,-4.357289
453,0.933656,1.551819,0.572071,-0.605450,-4.688760
454,0.788325,1.794061,1.757491,-0.999996,-2.135138
455,0.548460,0.916759,1.737024,-0.997939,-2.432518
456,0.778309,0.953225,0.422752,-0.834619,-2.856123
457,0.775370,0.953296,0.422752,-0.820528,-2.865036
458,0.788457,1.850238,1.844347,-0.999745,-2.135646
459,0.775658,0.936665,0.318161,-0.813209,-2.963697
460,0.775839,0.917757,0.319002,-0.947073,-2.768372
461,0.770935,0.937137,0.422752,-0.937843,-2.855799
462,0.552819,0.911997,1.640906,-0.978523,-2.535731
463,0.549661,0.917726,1.711025,-0.987647,-2.434140
464,0.564734,0.883844,1.336932,-0.962736,-2.650148
465,0.776261,0.922767,0.440328,-0.965553,-2.573111
466,0.788565,1.789174,1.844347,-0.999018,-2.135745
467,0.788565,1.789174,1.842329,-0.999018,-2.135745
468,0.565155,1.129634,1.320485,-0.735865,-3.318752
469,0.565155,1.129634,1.336932,-0.763814,-3.317389
470,0.565155,1.129634,1.320215,-0.735865,-3.318752
471,0.778026,1.777564,1.725574,-0.616092,-3.846262
472,0.933656,1.551834,0.577582,-0.605318,-4.688760
473,0.548500,0.917539,1.736111,-0.997674,-2.432518
474,0.778309,0.953296,0.422752,-0.833738,-2.856123
475,0.788457,1.836990,1.844347,-0.999021,-2.135646
476,0.777895,1.777564,1.725574,-0.615049,-3.846205
477,0.775508,0.953296,0.422752,-0.821041,-2.865036
