Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,0.177384,0.766821,1.190676,-0.003152,-0.774614,0
1,0.138871,1.218085,2.779125,-0.000182,-0.718954,0
2,0.231613,1.791366,0.282325,-0.000003,-1.055978,0
3,0.194278,1.707349,1.928836,-0.000038,-0.915081,0
4,0.591116,1.091255,4.850735,-0.000000,-1.748078,0
5,0.411862,1.294548,3.026838,-0.243956,-0.434416,0
6,0.601639,0.883495,2.228218,-0.000101,-1.813984,0
7,0.871090,0.752923,4.010396,-0.000000,-2.334849,0
8,0.835069,1.250729,0.119603,-0.506063,-4.375454,0
9,0.883328,1.373713,3.631243,-0.000000,-2.369521,0
10,0.289014,0.944878,4.491493,-0.798505,-1.016219,1
11,0.333373,1.941908,0.320955,-0.000021,-1.259521,0
12,0.537301,1.687716,0.705875,-0.011996,-1.690935,0
13,0.655813,1.700798,0.633136,-0.088338,-1.942222,0
14,0.552897,1.867492,1.452903,-0.076922,-1.705635,0
15,0.118385,1.429075,1.971892,-0.000012,-0.727754,0
16,0.833377,0.985002,2.267726,-0.000000,-2.302184,0
17,0.441659,1.324091,0.570302,-0.010485,-1.460740,0
18,0.965378,1.395139,3.613401,-0.000000,-2.536173,0
19,0.487700,1.121076,0.358794,-0.149986,-1.552335,0
20,0.571191,0.639910,0.588905,-0.106325,-1.755790,0
21,0.393251,1.170810,2.287269,-0.243167,-0.066656,0
22,0.690766,1.978713,4.450134,-0.000000,-1.972245,0
23,0.563589,0.549625,1.834334,-0.000000,-1.735938,0
24,0.527051,1.428380,0.775123,-0.072587,-1.650773,0
25,0.490389,1.813057,2.015577,-0.133608,-1.568156,0
26,0.880628,0.721840,2.679544,-0.000000,-2.507919,0
27,0.112931,1.158834,0.598845,-0.000005,-0.737398,0
28,0.444956,1.018400,4.186699,-0.000002,-1.425185,0
29,0.891988,1.626309,4.821984,-0.000000,-2.543206,0
30,0.927317,0.952838,2.272836,-0.000000,-2.492449,0
31,0.728032,1.350637,0.528055,-0.108754,-0.111640,0
32,0.324285,1.663930,1.065190,-0.000281,-1.186584,0
33,0.727489,1.516551,4.640890,-0.000000,-1.956884,0
34,0.598483,1.706457,2.846331,-0.985766,-1.804361,1
35,0.470860,0.947505,1.236593,-0.504614,-0.620378,0
36,0.281772,1.905778,4.891520,-0.136828,-1.018512,0
37,0.307161,1.269791,2.823363,-0.073944,-1.072718,0
38,0.824547,1.323053,1.833253,-0.000056,-2.254751,0
39,0.804600,0.725015,1.160121,-0.000000,-2.186903,0
40,0.535796,1.884835,0.013281,-0.000387,-1.706440,0
41,0.368290,0.687103,1.271513,-0.434577,-2.186242,0
42,0.593531,0.652727,3.537067,-0.000000,-1.762434,0
43,0.161076,1.345020,1.518464,-0.000029,-0.832142,0
44,0.519415,0.803440,2.681109,-0.000010,-1.615398,0
45,0.222938,1.516276,2.395059,-0.000446,-0.935969,0
46,0.113425,1.838743,0.615864,-0.000000,-0.831451,0
47,0.638665,1.394237,4.025684,-0.000000,-1.903687,0
48,0.907878,1.167623,0.631242,-0.373032,-0.089029,0
49,0.487084,0.605804,1.822008,-0.000064,-1.541989,0
50,0.778383,1.538589,1.230954,-0.469929,-3.838785,0
51,0.564664,1.596649,3.301518,-0.057248,-1.739484,0
52,0.449422,1.976649,3.182790,-0.213908,-0.215993,0
53,0.925251,0.760256,2.921269,-0.000000,-2.470539,0
54,0.602357,0.772191,2.715263,-0.000000,-1.815843,0
55,0.516612,1.452134,1.095887,-0.119763,-1.625037,0
56,0.178628,0.709162,0.325205,-0.002504,-0.790444,0
57,0.266325,1.735127,0.613768,-0.000018,-1.096824,0
58,0.716749,1.302596,3.023114,-0.000000,-2.045774,0
59,0.811243,0.729129,1.731929,-0.000000,-2.236814,0
60,0.251651,0.509917,1.319603,-0.406671,-0.079620,0
61,0.993998,0.797630,3.526312,-0.000000,-2.628299,0
62,0.589014,0.784066,1.090132,-0.446999,-1.774617,0
63,0.961413,1.370418,3.073682,-0.000000,-2.526807,0
64,0.696574,0.982999,2.076281,-0.000002,-2.001555,0
65,0.434857,1.636005,0.961541,-0.003673,-1.449087,0
66,0.522229,0.894681,1.989583,-0.451759,-1.626227,0
67,0.974933,1.526030,1.489418,-0.000009,-2.818678,0
68,0.184340,1.718897,0.937187,-0.000005,-0.931234,0
69,0.176603,1.797328,0.381191,-0.000001,-0.948681,0
70,0.683720,1.662331,1.959962,-0.399850,-3.318003,0
71,0.208910,1.564153,2.458435,-0.000224,-0.916504,0
72,0.885160,1.913448,1.148189,-0.110156,-2.361349,0
73,0.762769,1.883226,1.874563,-0.353946,-3.007609,0
74,0.789584,1.592885,3.384497,-0.000000,-2.185758,0
75,0.224192,1.420238,3.748109,-0.007776,-0.914002,0
76,0.690261,0.954550,2.367790,-0.000000,-1.996058,0
77,0.786102,0.646022,3.647788,-0.000000,-2.082974,0
78,0.649914,1.088422,0.046355,-0.130227,-0.043154,0
79,0.326040,0.575396,2.633954,-0.373310,-1.120078,0
80,0.915833,1.121629,1.532050,-0.000000,-2.569032,0
81,0.993660,0.928329,3.173574,-0.000000,-2.628316,0
82,0.225834,1.334232,3.446401,-0.007485,-0.920685,0
83,0.843680,1.821487,2.720917,-0.000000,-2.312262,0
84,0.863240,1.563178,4.210191,-0.000000,-2.312927,0
85,0.111263,1.200268,2.847970,-0.000081,-0.625617,0
86,0.904124,0.973707,2.162113,-0.000000,-2.474764,0
87,0.709924,0.926035,1.335785,-0.007015,-2.039043,0
88,0.429657,1.949953,1.998482,-0.015857,-1.413383,0
89,0.485109,1.003154,2.918519,-0.087774,-1.544485,0
90,0.677274,1.686399,4.974790,-0.000000,-1.863907,0
91,0.546913,1.189987,3.689309,-0.000000,-1.670831,0
