Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.272571,0.513067,1.923795,-0.998220,-0.993860,1
1,0.453770,1.081522,2.954690,-0.997873,-1.462551,1
2,0.483389,1.004040,2.469290,-0.997618,-1.540359,1
3,0.673669,0.847109,0.380983,-0.995480,-2.932710,1
4,0.767305,1.659610,1.583211,-0.621062,-3.806918,1
5,0.869078,1.631088,0.964108,-0.476368,-4.347430,0
6,0.982125,1.572849,0.395824,-0.410183,-4.904596,0
