Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
101,0.402866,1.780462,0.747916,-0.000473,-1.391464,0
102,0.473825,1.062370,0.959293,-0.212155,-0.174937,0
103,0.110629,1.588129,3.003442,-0.000023,-0.660377,0
104,0.494022,1.389975,2.684492,-0.457294,-2.560601,0
105,0.118241,1.287029,1.913177,-0.000019,-0.703272,0
106,0.526289,1.035059,2.403090,-0.497224,-1.640531,0
107,0.672786,0.801386,4.159712,-0.000000,-1.861728,0
108,0.873050,0.586760,2.463376,-0.000000,-2.501713,0
109,0.844872,1.187828,0.792765,-0.318311,-0.169067,0
110,0.664604,1.352248,2.609551,-0.000993,-1.943712,0
111,0.209712,0.634642,0.744343,-0.088116,-0.819691,0
112,0.446814,1.711776,2.509276,-0.294912,-1.442811,0
113,0.181224,0.730961,4.440951,-0.025943,-0.724775,0
114,0.422841,1.978914,1.303783,-0.001778,-1.409139,0
115,0.174573,0.789508,1.137144,-0.002225,-0.774382,0
116,0.871748,1.682931,4.945790,-0.000000,-2.476505,0
117,0.950329,1.544068,3.764259,-0.000000,-2.486370,0
118,0.609268,0.744388,0.078806,-0.635445,-0.064824,0
119,0.881493,1.682399,1.250064,-0.246479,-0.133932,0
120,0.862158,1.714205,4.174417,-0.000000,-2.307166,0
121,0.261379,0.753427,2.476319,-0.316599,-0.234578,0
122,0.668793,1.780866,1.087235,-0.242342,-0.138092,0
123,0.642430,1.771412,3.138322,-0.001366,-1.906481,0
124,0.246520,1.018848,2.345998,-0.020081,-0.936708,0
125,0.501921,1.269298,1.920283,-0.193267,-0.077170,0
126,0.117776,0.978396,2.853741,-0.000382,-0.607101,0
127,0.160262,1.115250,4.145982,-0.005327,-0.688433,0
128,0.523115,0.977983,1.934188,-0.421693,-0.227678,0
129,0.351768,1.904042,2.297522,-0.005429,-1.225924,0
130,0.303449,1.121129,3.432776,-0.361140,-0.005362,0
131,0.735414,0.651451,0.289900,-0.000350,-2.073491,0
132,0.205718,1.044611,3.140494,-0.014201,-0.830305,0
133,0.398506,0.901502,4.637685,-0.000000,-1.291629,0
134,0.384184,1.485468,3.664809,-0.272302,-0.012017,0
135,0.589424,0.577737,3.455721,-0.000000,-1.752441,0
136,0.219479,1.056977,4.393483,-0.157779,-0.825804,0
137,0.351099,0.556736,3.734072,-0.000000,-1.164477,0
138,0.712021,1.238070,1.929513,-0.036773,-2.045375,0
139,0.614025,1.390235,4.220197,-0.000000,-1.856864,0
140,0.321831,0.568625,2.568331,-0.460217,-1.106796,0
141,0.918848,1.056869,2.226130,-0.000000,-2.525064,0
142,0.984177,0.505612,1.987693,-0.000000,-2.857076,0
143,0.934491,0.929477,4.729453,-0.000000,-2.685128,0
144,0.594754,0.980056,1.724587,-0.727432,-1.792483,1
145,0.955974,1.108934,0.406833,-0.230856,-2.755277,0
146,0.412639,1.222311,0.664793,-0.018698,-1.373712,0
147,0.198643,1.211150,3.056384,-0.002876,-0.836057,0
148,0.108754,1.566319,3.323676,-0.000033,-0.640112,0
149,0.788086,1.163823,0.298793,-0.294267,-0.071722,0
150,0.919700,0.507298,3.093144,-0.000000,-2.490202,0
151,0.733255,1.217297,1.639569,-0.256696,-2.067370,0
152,0.769111,1.758477,3.378832,-0.000000,-2.147197,0
153,0.566330,1.814692,4.097549,-0.000001,-1.729615,0
154,0.611526,0.963656,2.580849,-0.000002,-1.842978,0
155,0.127118,1.090906,2.904168,-0.000228,-0.647555,0
156,0.831580,0.813204,1.236283,-0.000000,-2.279487,0
157,0.501623,1.296995,0.167609,-0.014911,-1.587493,0
158,0.347186,0.666409,3.150698,-0.192667,-1.169040,0
159,0.388207,1.493005,2.498433,-0.143669,-1.291793,0
160,0.700893,1.555953,4.528209,-0.000000,-1.926525,0
161,0.539531,1.726454,1.166899,-0.041837,-1.685641,0
162,0.759788,1.596913,1.276701,-0.180819,-2.021594,0
163,0.874855,1.500755,2.000650,-0.000000,-2.422101,0
164,0.391642,0.516720,1.992433,-0.000184,-1.287158,0
165,0.705194,1.159571,1.635687,-0.254592,-2.022694,0
166,0.723699,1.726959,0.948813,-0.106699,-0.103453,0
167,0.501770,1.389129,3.697794,-0.011378,-1.579602,0
168,0.855820,1.950631,2.910833,-0.000000,-2.385417,0
169,0.535871,1.142452,4.005166,-0.000000,-1.668493,0
170,0.892353,1.499392,3.691069,-0.000000,-2.385887,0
171,0.288454,0.768649,3.930909,-0.991326,-1.003958,1
172,0.478923,1.309045,0.538971,-0.030197,-1.534316,0
173,0.183821,1.355161,2.098251,-0.000129,-0.851042,0
174,0.435886,0.558506,0.953981,-0.289063,-1.404856,0
175,0.296718,1.444128,3.244052,-0.042615,-1.070908,0
176,0.399862,1.956565,1.705365,-0.003197,-1.366233,0
177,0.629074,0.950582,1.738399,-0.063843,-1.872430,0
178,0.692569,0.627005,0.510521,-0.000023,-1.998731,0
179,0.581448,1.941738,1.247923,-0.048641,-1.780649,0
180,0.129155,1.418843,4.850440,-0.000812,-0.646969,0
181,0.522578,1.299522,1.381204,-0.172929,-0.081510,0
182,0.978345,0.685049,2.300456,-0.000000,-2.722601,0
183,0.785104,0.973853,2.480857,-0.000000,-2.184160,0
184,0.802813,0.883343,3.555971,-0.000000,-2.116214,0
185,0.348237,1.185072,2.954421,-0.274513,-0.250374,0
186,0.640517,1.281652,0.654841,-0.130984,-0.030044,0
187,0.757523,1.136185,3.823282,-0.000000,-2.053674,0
188,0.210790,1.328709,2.222030,-0.000544,-0.908720,0
189,0.265047,0.790920,2.776296,-0.320458,-0.248341,0
190,0.486144,1.532362,4.375816,-0.000028,-1.541821,0
191,0.432420,0.949380,3.920034,-0.000061,-1.395930,0
192,0.820128,1.935467,2.503073,-0.000001,-2.210282,0
193,0.466035,1.136165,1.313523,-0.214296,-0.236919,0
194,0.159899,1.183318,1.672929,-0.000077,-0.798411,0
195,0.629688,1.403353,3.074495,-0.000029,-1.868791,0
196,0.376147,1.923424,0.291768,-0.000047,-1.340381,0
197,0.124713,1.053540,4.496403,-0.001729,-0.621628,0
198,0.650856,1.869036,0.679255,-0.038828,-1.930997,0
199,0.275177,0.595384,0.106750,-0.411574,-0.255695,0
200,0.432647,1.324861,1.664561,-0.199000,-1.400081,0
201,0.649838,1.374831,2.043813,-0.971629,-1.934804,1
202,0.395449,1.068665,0.182117,-0.017691,-1.335371,0
203,0.602791,1.027973,3.212543,-0.000000,-1.815956,0
204,0.489746,1.023192,1.984086,-0.410524,-0.036455,0
205,0.360211,1.445141,0.353239,-0.000371,-1.291257,0
206,0.962001,1.852246,1.707121,-0.000024,-2.771919,0
207,0.722735,1.910183,4.385311,-0.000000,-1.998242,0
208,0.604839,1.010646,0.095088,-0.147907,-0.659405,0
209,0.315191,1.439117,4.378581,-0.281034,-0.158036,0
210,0.197409,1.320957,4.124525,-0.007580,-0.826024,0
211,0.792683,1.657760,0.919100,-0.090603,-0.111363,0
212,0.700156,0.815954,2.961862,-0.000000,-2.016564,0
213,0.829445,1.670417,0.178109,-0.072385,-0.064271,0
214,0.239694,0.503353,4.925559,-0.000002,-0.906301,0
215,0.983429,1.242297,3.100786,-0.000000,-2.601242,0
216,0.665016,1.233061,0.057236,-0.127951,-0.061217,0
217,0.282783,1.473191,1.312299,-0.000368,-1.087570,0
218,0.219823,1.301878,0.253181,-0.000018,-0.993148,0
219,0.416668,0.865932,1.014073,-0.296920,-2.120045,0
220,0.297715,0.950732,2.155780,-0.254228,-1.068262,0
221,0.483389,1.004040,2.469290,-0.997618,-1.540359,1
222,0.579213,0.957036,3.953400,-0.000000,-1.770779,0
223,0.659927,0.530343,1.148778,-0.000000,-1.937134,0
224,0.981699,1.348809,3.708012,-0.000000,-2.593918,0
225,0.943675,0.763170,4.019955,-0.000000,-2.475256,0
226,0.408984,1.621665,2.609744,-0.190601,-1.356588,0
227,0.532920,1.516022,1.876495,-0.163397,-0.180602,0
228,0.654776,1.188410,1.282155,-0.348560,-0.117907,0
229,0.357959,1.517607,1.883052,-0.011222,-1.250521,0
230,0.982844,1.847561,0.662007,-0.070084,-3.149530,0
231,0.118159,1.539053,2.380646,-0.000015,-0.716362,0
232,0.108256,1.468449,2.991263,-0.000028,-0.644335,0
233,0.992238,1.869885,3.226038,-0.000000,-2.627617,0
234,0.444053,1.477320,0.526720,-0.003505,-1.479790,0
235,0.672722,0.995561,1.961996,-0.000237,-1.969981,0
236,0.579121,1.164575,4.620582,-0.000000,-1.734737,0
237,0.678279,1.265164,4.488295,-0.000000,-1.875155,0
238,0.586571,0.925647,1.360512,-0.875156,-2.620596,1
239,0.785556,0.720607,1.108773,-0.000000,-2.125326,0
240,0.374600,1.106878,3.755617,-0.981931,-1.257443,1
241,0.455943,0.938401,2.539011,-0.986575,-1.471322,1
242,0.931805,1.794663,1.625459,-0.002133,-2.670574,0
243,0.957118,1.167564,4.418015,-0.000000,-2.760962,0
244,0.871055,1.844015,0.715225,-0.050861,-0.078885,0
245,0.716996,0.565468,0.748308,-0.000000,-2.050186,0
246,0.504940,1.443613,3.215063,-0.980730,-1.570362,1
247,0.882852,1.425980,1.954179,-0.000000,-2.448676,0
248,0.771657,0.931466,3.859404,-0.000000,-2.068937,0
249,0.762026,0.692018,2.609065,-0.000000,-2.085044,0
250,0.666103,0.792514,0.308754,-0.571661,-0.026892,0
251,0.717699,1.838601,0.100933,-0.014450,-2.041118,0
252,0.503438,0.798128,1.689543,-0.565236,-1.570088,0
253,0.833215,1.671342,4.306292,-0.000000,-2.198255,0
254,0.348695,1.888832,3.186115,-0.043156,-1.194612,0
255,0.371329,1.176507,2.540958,-0.270403,-0.047411,0
256,0.581168,1.015127,2.082838,-0.288803,-1.772723,0
257,0.819678,0.588585,3.532280,-0.000000,-2.166577,0
258,0.721730,1.981720,1.998759,-0.161609,-0.782412,0
259,0.633431,0.937679,2.674280,-0.000000,-1.882146,0
260,0.736307,0.869032,2.320404,-0.000000,-2.074271,0
261,0.530658,1.531917,4.200636,-0.000000,-1.654195,0
262,0.108167,1.178808,2.624981,-0.000060,-0.623995,0
263,0.501041,0.660955,3.250272,-0.000000,-1.572011,0
264,0.622585,1.579642,2.403248,-0.988987,-1.868281,1
265,0.879813,1.094651,2.483757,-0.000000,-2.523286,0
266,0.908135,0.715841,2.113170,-0.000000,-2.514668,0
267,0.629237,1.523309,0.024822,-0.021431,-1.875777,0
268,0.607812,1.892690,3.436804,-0.000892,-1.839083,0
269,0.682351,1.041687,4.477895,-0.000000,-1.874158,0
270,0.257499,0.721866,4.813439,-0.989463,-0.918433,1
271,0.779125,0.624531,2.699292,-0.000000,-2.086169,0
272,0.605779,1.039764,3.402486,-0.000000,-1.824661,0
273,0.359896,1.198402,4.051538,-0.798968,-1.205197,1
274,0.191843,1.923671,1.175822,-0.000005,-0.946107,0
275,0.515064,0.915907,2.141489,-0.416818,-1.602450,0
276,0.382306,1.447470,2.932735,-0.459584,-1.280346,0
277,0.611642,0.974442,3.061839,-0.000000,-1.843685,0
278,0.963665,1.410632,2.236255,-0.000000,-2.679794,0
279,0.294259,0.997599,1.196058,-0.018795,-1.063864,0
280,0.204434,1.430951,3.680832,-0.003363,-0.849273,0
281,0.517604,1.972993,2.609353,-0.178043,-0.070763,0
282,0.986998,0.895750,3.353667,-0.000000,-2.608166,0
283,0.510045,1.952917,3.728426,-0.926636,-1.586415,1
284,0.752842,0.569918,0.320933,-0.000000,-2.085382,0
285,0.669820,1.943030,4.336541,-0.000000,-1.967707,0
286,0.963600,1.436090,1.540391,-0.000000,-2.778680,0
287,0.193711,1.427845,3.677380,-0.002274,-0.824399,0
288,0.660495,1.527185,0.006122,-0.034702,-1.939506,0
289,0.833012,1.146413,2.636890,-0.000000,-2.385758,0
290,0.366939,0.929020,1.443738,-0.273423,-0.057052,0
291,0.902489,0.655318,2.445685,-0.000000,-2.509626,0
292,0.349717,1.508308,3.296085,-0.262816,-1.191943,0
293,0.497717,1.422002,2.298635,-0.194656,-0.040732,0
294,0.433208,1.513784,1.351656,-0.022640,-1.420917,0
295,0.699063,1.366511,2.533926,-0.000098,-2.011455,0
296,0.319760,0.564623,3.156199,-0.021165,-1.101150,0
297,0.618699,0.926141,1.419677,-0.560538,-1.865479,0
298,0.410208,1.953773,1.559090,-0.002789,-1.391772,0
299,0.950219,1.908221,1.545944,-0.019704,-2.734468,0
300,0.735626,1.156543,1.445038,-0.393116,-2.074515,0
301,0.874936,1.177896,3.447119,-0.000000,-2.355212,0
302,0.963337,1.347132,3.699496,-0.000000,-2.528685,0
303,0.262046,1.859969,4.786642,-0.057436,-0.973541,0
304,0.583719,1.887394,1.496626,-0.171771,-1.778094,0
305,0.690442,1.969468,4.945873,-0.000000,-1.889293,0
306,0.444846,1.657345,4.696681,-0.000760,-1.436712,0
307,0.212318,1.889562,3.188504,-0.000420,-0.914704,0
308,0.519250,1.543528,3.635905,-0.019437,-1.621448,0
309,0.947113,0.847492,0.315605,-0.000091,-2.723795,0
310,0.786879,1.465958,4.913894,-0.000000,-2.029779,0
311,0.586469,1.109346,3.084977,-0.000001,-1.781392,0
312,0.581011,1.016868,2.326374,-0.033930,-1.772554,0
313,0.380970,1.233928,0.103677,-0.001577,-1.315097,0
314,0.164463,0.970699,0.848249,-0.000133,-0.791382,0
315,0.209566,1.961458,2.866747,-0.000162,-0.921188,0
316,0.765818,0.565251,3.973235,-0.000000,-2.079164,0
317,0.622877,1.509944,4.326684,-0.000000,-1.863967,0
318,0.236808,0.886704,1.067924,-0.006846,-0.928614,0
319,0.329012,1.683555,2.331009,-0.005917,-1.174539,0
320,0.796234,1.471663,0.838436,-0.194047,-2.968918,0
321,0.795730,1.591802,4.345386,-0.000000,-2.072169,0
322,0.898818,0.584423,2.154349,-0.000000,-2.521300,0
323,0.706691,1.440180,0.931382,-0.110247,-0.139281,0
324,0.799094,1.425713,3.005310,-0.000000,-2.243525,0
325,0.667648,1.008972,0.555499,-0.345901,-0.155821,0
326,0.146163,0.822639,2.544193,-0.003458,-0.641736,0
327,0.947673,1.622537,4.635252,-0.000000,-2.729568,0
328,0.896053,1.516313,1.601250,-0.000252,-2.539958,0
329,0.988590,1.038678,3.797080,-0.000000,-2.615231,0
330,0.403913,0.938104,3.931868,-0.001918,-1.334037,0
331,0.320691,1.269259,1.660061,-0.008435,-1.157750,0
332,0.851133,1.912472,1.042106,-0.072045,-0.218376,0
333,0.214840,1.745172,4.241249,-0.004405,-0.887727,0
334,0.425805,1.778241,1.505066,-0.006034,-1.407583,0
335,0.609731,1.620710,0.580413,-0.048898,-1.847279,0
336,0.565986,0.718752,0.289522,-0.607914,-0.003572,0
337,0.673669,0.847109,0.380983,-0.995480,-2.932710,1
338,0.786482,1.302785,0.756888,-0.313290,-0.073364,0
339,0.143466,1.086709,2.785054,-0.000386,-0.706189,0
340,0.848667,1.972544,3.331381,-0.000000,-2.425269,0
341,0.187118,0.655727,3.783776,-0.035004,-0.754162,0
342,0.964610,0.640760,4.858091,-0.000000,-2.787047,0
