Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
34,0.805426,1.457083,1.387466,-0.983249,-2.201420
35,0.581505,1.960784,3.121337,-0.981862,-1.772338
36,0.403839,0.756354,2.217902,-0.994654,-1.333865
37,0.453770,1.081522,2.954690,-0.997873,-1.462551
38,0.629626,1.916201,2.614392,-0.967854,-1.875223
39,0.284955,0.621970,2.951481,-0.985411,-0.994159
40,0.298107,0.752186,3.944765,-0.980176,-1.044177
41,0.371281,0.664010,1.252040,-0.932354,-2.314467
42,0.389813,0.712059,1.435670,-0.717818,-2.300258
43,0.410151,1.658699,4.295643,-0.991269,-1.357656
44,0.601137,1.261554,2.190142,-0.986940,-1.812743
45,0.260551,1.145940,4.391888,-0.627474,-0.951358
46,0.491027,0.579816,0.033945,-0.876024,-1.558817
47,0.691641,0.906290,0.621251,-0.910398,-2.857338
48,0.375335,1.696593,4.693573,-0.800135,-1.260036
49,0.531058,1.808865,3.381895,-0.991180,-1.657438
50,0.248876,0.748192,4.956876,-0.695783,-0.914881
51,0.767305,1.659610,1.583211,-0.621062,-3.806918
52,0.627279,1.718570,2.691673,-0.952113,-1.871691
53,0.405484,1.091667,3.412604,-0.991633,-1.340042
54,0.381171,1.235541,4.221681,-0.985965,-1.262516
55,0.566802,1.358401,2.710836,-0.833751,-1.744424
56,0.458591,1.686481,4.137231,-0.723876,-1.472365
57,0.599042,1.834178,3.023191,-0.891003,-1.806124
58,0.931753,1.035506,0.193050,-0.745361,-2.868674
59,0.262722,0.868181,2.878486,-0.674332,-0.960389
60,0.406238,1.859902,4.800370,-0.739886,-1.342770
61,0.335220,1.146874,4.501077,-0.993451,-1.142725
62,0.265170,0.709421,4.798719,-0.693226,-0.961013
63,0.558938,1.934999,3.137981,-0.972568,-1.721655
64,0.469917,0.547782,0.082236,-0.809054,-1.498614
65,0.388886,0.936767,3.047618,-0.983720,-1.276986
66,0.403712,0.715445,2.113055,-0.875133,-1.333208
67,0.278786,0.534025,2.380739,-0.997826,-0.992505
68,0.424083,1.941190,4.310404,-0.922183,-1.375500
69,0.519871,1.427651,2.929092,-0.980138,-1.618375
70,0.273576,0.790553,4.613987,-0.997675,-0.994970
71,0.459678,1.785010,3.976601,-0.985181,-1.474481
72,0.745745,0.918388,0.473068,-0.600863,-0.170801
73,0.527910,0.954002,1.948043,-0.792173,-2.564879
74,0.495221,0.747891,1.425935,-0.658132,-1.569907
75,0.372899,0.548194,0.943735,-0.973695,-1.252582
76,0.621066,0.832869,0.429212,-0.818518,-2.792472
77,0.489524,1.318649,2.958752,-0.985022,-1.555749
78,0.432786,1.545279,4.243678,-0.797019,-1.395476
79,0.425406,0.789941,0.484762,-0.633758,-2.678254
80,0.509582,0.681357,0.141729,-0.606756,-0.136393
81,0.377074,1.043576,3.503897,-0.920926,-1.259521
82,0.405018,0.574876,0.918651,-0.898706,-1.338227
83,0.331363,0.832391,3.951533,-0.916200,-1.132116
84,0.789749,1.963454,2.044273,-0.747297,-2.140116
85,0.354722,0.527095,1.120539,-0.918204,-1.195656
86,0.423936,1.722754,4.388612,-0.983038,-1.378112
87,0.354444,1.322866,4.533212,-0.936034,-1.194381
88,0.527413,1.781556,3.443503,-0.920877,-1.644901
89,0.644317,1.795824,2.638590,-0.925698,-1.920867
90,0.810088,1.145156,0.900648,-0.748902,-2.219538
91,0.434572,0.996154,1.834809,-0.722405,-2.772023
92,0.424838,0.732405,1.946236,-0.971664,-1.378654
93,0.296898,1.025440,4.358125,-0.627077,-1.056846
94,0.455116,1.727403,3.850284,-0.985117,-1.471462
95,0.298535,0.876714,4.138291,-0.940095,-1.047704
96,0.562582,1.023251,2.048326,-0.775134,-1.732773
