Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
1219,0.343477,0.736013,2.956293,-0.997039,-1.161562,1
1220,0.393886,1.308649,3.912365,-0.996978,-1.294941,1
1221,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1222,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1223,0.926756,1.323815,0.010706,-0.620597,-4.697528,1
1224,0.926756,1.323815,0.010550,-0.620597,-4.697528,1
1225,0.926756,0.969934,0.010706,-0.989234,-2.777889,1
1226,0.396604,1.265256,3.890748,-0.996755,-1.305418,1
1227,0.730956,0.964786,0.783148,-0.919937,-2.951701,1
1228,0.734708,0.971851,0.754893,-0.827554,-2.951786,1
1229,0.740096,0.971856,0.709113,-0.783174,-2.951880,1
1230,0.671930,1.307524,1.244338,-0.687319,-3.799361,1
1231,0.671930,1.307524,1.244443,-0.687319,-3.799361,1
1232,0.805188,1.552890,1.151429,-0.681047,-4.143663,1
1233,0.805198,1.552890,1.151429,-0.681047,-4.143663,1
1234,0.734682,0.964786,0.783148,-0.931879,-2.864677,1
1235,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1236,0.343527,0.736013,2.956293,-0.997120,-1.161499,1
1237,0.926756,1.323861,0.010706,-0.620110,-4.697528,1
1238,0.342397,0.737091,2.864755,-0.999912,-1.159913,1
1239,0.734682,0.976967,0.783148,-0.827005,-2.951786,1
1240,0.343477,0.736013,2.936876,-0.997819,-1.161562,1
1241,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1242,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1243,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1244,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1245,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1246,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1247,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1248,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1249,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1250,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1251,0.807346,1.552890,1.151429,-0.715178,-4.152492,1
1252,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1253,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1254,0.929058,0.982853,0.036438,-0.938328,-2.867892,1
1255,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
