Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
48,0.781803,1.636962,1.822235,-0.820850,-2.116357
49,0.332202,0.871634,2.770427,-0.965264,-1.755740
50,0.513789,1.453255,3.042466,-0.986753,-1.598658
51,0.565093,1.612275,2.964520,-0.985977,-1.740280
52,0.521497,1.451551,3.042466,-0.978202,-1.623445
53,0.521497,1.462429,3.081465,-0.972523,-1.624062
54,0.515711,1.462429,3.081465,-0.983549,-1.604630
55,0.325585,0.869735,2.776528,-0.862279,-1.694307
56,0.575897,1.646981,2.786620,-0.997029,-1.766569
57,0.420409,0.914925,1.480609,-0.600582,-2.629112
58,0.521497,1.451551,2.965251,-0.999255,-1.623445
59,0.782743,1.621884,1.727776,-0.983951,-2.119243
60,0.575897,1.646197,2.803239,-0.995685,-1.766569
61,0.782655,1.626788,1.726224,-0.983410,-2.118838
62,0.575897,1.622535,2.786620,-0.995250,-1.766569
63,0.782655,1.626788,1.733826,-0.976970,-2.118838
64,0.565093,1.612275,2.964520,-0.985977,-1.740280
65,0.521497,1.451551,3.002256,-0.990885,-1.623445
66,0.775547,1.626788,1.817563,-0.901290,-2.104183
67,0.775547,1.626788,1.814503,-0.901290,-2.104183
68,0.781803,1.636962,1.822235,-0.820850,-2.116357
69,0.332202,0.871634,2.770427,-0.965264,-1.755740
70,0.521497,1.462429,3.081465,-0.972523,-1.624062
71,0.515711,1.462429,3.081465,-0.983549,-1.604630
72,0.513789,1.453255,3.082135,-0.989651,-1.598658
73,0.521497,1.629708,3.263738,-0.980594,-1.623445
74,0.325585,0.869735,2.776528,-0.862279,-1.694307
75,0.513789,1.453255,3.042466,-0.986753,-1.598658
76,0.543195,1.453255,3.042466,-0.708309,-1.684754
77,0.575897,1.646981,2.786620,-0.997029,-1.766569
78,0.521497,1.451551,2.965251,-0.999255,-1.623445
79,0.481977,1.454837,3.042466,-0.680920,-2.783843
80,0.783117,1.627480,1.733826,-0.988537,-2.119744
81,0.575897,1.646197,2.803239,-0.995685,-1.766569
82,0.420409,0.914925,1.480609,-0.600582,-2.629112
83,0.782743,1.621884,1.727776,-0.983951,-2.119243
84,0.782900,1.633165,1.740158,-0.981513,-2.119628
85,0.782655,1.653354,1.726224,-0.986199,-2.118838
86,0.575897,1.622535,2.786620,-0.995250,-1.766569
87,0.782655,1.626788,1.726224,-0.983410,-2.118838
88,0.575897,1.620698,2.786620,-0.995116,-1.766569
89,0.782655,1.626788,1.733826,-0.976970,-2.118838
90,0.578410,1.628661,2.787262,-0.977698,-1.770939
91,0.525288,1.448593,2.965251,-0.991266,-1.636842
92,0.332202,0.871311,2.804655,-0.991122,-1.754154
93,0.775547,1.626788,1.817563,-0.901290,-2.104183
94,0.775547,1.626788,1.814503,-0.901290,-2.104183
95,0.781803,1.636962,1.817284,-0.857559,-2.116357
96,0.332202,0.871634,2.770427,-0.965264,-1.755740
97,0.521497,1.451551,3.002256,-0.990885,-1.623445
98,0.575897,1.646981,2.786620,-0.997029,-1.766569
99,0.521497,1.451551,2.965251,-0.999255,-1.623445
100,0.481977,1.454837,3.042466,-0.680920,-2.783843
101,0.783117,1.627480,1.733826,-0.988537,-2.119744
102,0.575897,1.646197,2.803239,-0.995685,-1.766569
103,0.522442,1.483075,3.053448,-0.995731,-1.626685
104,0.519325,1.451551,2.965251,-0.996196,-1.616005
105,0.422580,0.914925,1.480609,-0.663578,-2.665104
106,0.782743,1.621884,1.727776,-0.983951,-2.119243
107,0.782900,1.633165,1.740158,-0.981513,-2.119628
108,0.782655,1.653354,1.726224,-0.986199,-2.118838
109,0.575897,1.622535,2.786620,-0.995250,-1.766569
110,0.420409,0.914925,1.480609,-0.600582,-2.629112
111,0.782900,1.633118,1.740158,-0.981459,-2.119628
112,0.782655,1.626788,1.726224,-0.983410,-2.118838
113,0.575897,1.620698,2.786620,-0.995116,-1.766569
114,0.782655,1.626788,1.733826,-0.976970,-2.118838
115,0.778887,1.633165,1.740158,-0.978863,-2.110417
116,0.525288,1.448593,2.965251,-0.991266,-1.636842
117,0.781803,1.636962,1.817284,-0.857559,-2.116357
118,0.775020,1.628591,1.733945,-0.974304,-2.103349
119,0.575897,1.646981,2.786620,-0.997029,-1.766569
120,0.481977,1.454837,3.042466,-0.680920,-2.783843
121,0.783117,1.627480,1.724084,-0.994704,-2.119744
122,0.783280,1.633165,1.642595,-0.980690,-2.120158
123,0.774225,1.619217,1.461624,-0.619630,-3.850359
124,0.521497,1.451551,2.978910,-0.999899,-1.623445
125,0.575897,1.646197,2.803239,-0.995685,-1.766569
126,0.522442,1.483075,3.053448,-0.995731,-1.626685
127,0.422580,0.914925,1.480609,-0.663578,-2.665104
128,0.783117,1.627480,1.733826,-0.988537,-2.119744
129,0.521497,1.451551,2.965251,-0.999255,-1.623445
130,0.575897,1.622535,2.786620,-0.995250,-1.766569
131,0.420409,0.914925,1.480609,-0.600582,-2.629112
132,0.782743,1.621884,1.727776,-0.983951,-2.119243
133,0.782655,1.653354,1.726224,-0.986199,-2.118838
134,0.782900,1.633610,1.740158,-0.982011,-2.119628
135,0.521497,1.482522,3.007422,-0.998870,-1.623445
136,0.575897,1.620698,2.786620,-0.995116,-1.766569
137,0.782655,1.626788,1.726224,-0.983410,-2.118838
138,0.782900,1.633165,1.740158,-0.981513,-2.119628
139,0.519325,1.451551,2.965251,-0.996196,-1.616005
140,0.575897,1.626711,2.803239,-0.994285,-1.766569
141,0.782900,1.633118,1.740158,-0.981459,-2.119628
142,0.575897,1.646981,2.786620,-0.997029,-1.766569
143,0.481977,1.454837,3.042466,-0.680920,-2.783843
144,0.783117,1.627480,1.724084,-0.994704,-2.119744
145,0.783280,1.633165,1.642595,-0.980690,-2.120158
146,0.774225,1.619217,1.461624,-0.619630,-3.850359
147,0.521497,1.451551,2.978910,-0.999899,-1.623445
148,0.421433,0.897026,1.478337,-0.861687,-2.640479
149,0.575897,1.646197,2.803239,-0.995685,-1.766569
150,0.522442,1.483075,3.053448,-0.995731,-1.626685
151,0.422580,0.914925,1.480609,-0.663578,-2.665104
152,0.783117,1.627480,1.733826,-0.988537,-2.119744
153,0.481977,1.454837,3.024846,-0.609832,-2.706611
154,0.521497,1.451551,2.965251,-0.999255,-1.623445
155,0.575897,1.645361,2.803239,-0.995625,-1.766569
156,0.782743,1.621884,1.727776,-0.983951,-2.119243
157,0.782655,1.653354,1.726224,-0.986199,-2.118838
158,0.782900,1.634446,1.740158,-0.982919,-2.119628
159,0.420409,0.914925,1.480609,-0.600582,-2.629112
160,0.521497,1.454618,2.965251,-0.998956,-1.623445
161,0.575897,1.622535,2.786620,-0.995250,-1.766569
162,0.782655,1.626788,1.726224,-0.983410,-2.118838
163,0.782900,1.633610,1.740158,-0.982011,-2.119628
164,0.521497,1.482522,3.007422,-0.998870,-1.623445
165,0.519325,1.451551,2.965251,-0.996196,-1.616005
166,0.782900,1.633165,1.740158,-0.981513,-2.119628
167,0.575897,1.646981,2.786620,-0.997029,-1.766569
168,0.481977,1.454837,3.042466,-0.680920,-2.783843
169,0.783117,1.627480,1.724084,-0.994704,-2.119744
170,0.774225,1.619217,1.461624,-0.619630,-3.850359
171,0.521497,1.451551,2.978910,-0.999899,-1.623445
172,0.421433,0.897026,1.478337,-0.861687,-2.640479
173,0.783275,1.628703,1.734788,-0.992409,-2.120158
174,0.783117,1.627480,1.722194,-0.994704,-2.119744
175,0.785161,1.633610,1.776338,-0.906040,-2.125210
176,0.575897,1.646197,2.803239,-0.995685,-1.766569
177,0.522442,1.483075,3.053448,-0.995731,-1.626685
178,0.422580,0.914925,1.480609,-0.663578,-2.665104
179,0.481977,1.454837,3.024846,-0.609832,-2.706611
180,0.521497,1.451551,2.965251,-0.999255,-1.623445
181,0.844447,1.626647,1.461275,-0.681776,-2.346647
182,0.783280,1.633165,1.642595,-0.980690,-2.120158
183,0.783117,1.627480,1.733826,-0.988537,-2.119744
184,0.575897,1.645361,2.803239,-0.995625,-1.766569
185,0.420409,0.914925,1.480609,-0.600582,-2.629112
186,0.521497,1.454618,2.965251,-0.998956,-1.623445
187,0.782743,1.621884,1.727776,-0.983951,-2.119243
188,0.782655,1.653354,1.726224,-0.986199,-2.118838
189,0.782900,1.634446,1.740158,-0.982919,-2.119628
190,0.575897,1.622535,2.786620,-0.995250,-1.766569
191,0.521497,1.482522,3.007422,-0.998870,-1.623445
192,0.782655,1.626788,1.726224,-0.983410,-2.118838
193,0.782900,1.633610,1.740158,-0.982011,-2.119628
194,0.575897,1.646981,2.786620,-0.997029,-1.766569
195,0.481977,1.454837,3.042466,-0.680920,-2.783843
196,0.783117,1.627480,1.724084,-0.994704,-2.119744
197,0.774225,1.619217,1.461624,-0.619630,-3.850359
198,0.521497,1.451551,2.978910,-0.999899,-1.623445
199,0.421433,0.897026,1.478337,-0.861687,-2.640479
200,0.783275,1.628703,1.734788,-0.992409,-2.120158
201,0.783117,1.627480,1.722194,-0.994704,-2.119744
202,0.785161,1.633610,1.776338,-0.906040,-2.125210
203,0.575897,1.646197,2.803239,-0.995685,-1.766569
204,0.522442,1.483075,3.053448,-0.995731,-1.626685
205,0.422580,0.914925,1.480609,-0.663578,-2.665104
206,0.481977,1.454837,3.024846,-0.609832,-2.706611
207,0.521497,1.451551,2.965251,-0.999255,-1.623445
208,0.844447,1.626647,1.461275,-0.681776,-2.346647
209,0.783280,1.633165,1.642595,-0.980690,-2.120158
210,0.783117,1.627480,1.733826,-0.988537,-2.119744
211,0.575897,1.645361,2.803239,-0.995625,-1.766569
212,0.420409,0.914925,1.480609,-0.600582,-2.629112
213,0.521497,1.454618,2.965251,-0.998956,-1.623445
214,0.783275,1.598246,1.766527,-0.852346,-2.120158
215,0.782743,1.621884,1.727776,-0.983951,-2.119243
216,0.782655,1.653354,1.726224,-0.986199,-2.118838
217,0.782900,1.634472,1.740158,-0.982946,-2.119628
218,0.521497,1.455336,2.961660,-0.998886,-1.623445
219,0.783117,1.540397,1.733826,-0.721279,-2.119744
220,0.782900,1.634446,1.740158,-0.982919,-2.119628
221,0.575897,1.622535,2.786620,-0.995250,-1.766569
222,0.575897,1.646981,2.786620,-0.997029,-1.766569
223,0.783117,1.627480,1.724084,-0.994704,-2.119744
224,0.774225,1.619217,1.461624,-0.619630,-3.850359
225,0.521497,1.451551,2.978910,-0.999899,-1.623445
226,0.421433,0.897026,1.478337,-0.861687,-2.640479
227,0.783275,1.628703,1.734788,-0.992409,-2.120158
228,0.783117,1.627480,1.722194,-0.994704,-2.119744
229,0.421609,0.895399,1.463394,-0.860221,-2.653602
230,0.785456,1.627430,1.678969,-0.967572,-2.127232
231,0.564549,1.646193,2.803239,-0.784891,-3.098462
232,0.521497,1.451551,2.979347,-0.999899,-1.623445
233,0.575897,1.646981,2.786169,-0.997029,-1.766569
234,0.783280,1.633165,1.642595,-0.980690,-2.120158
235,0.783117,1.627480,1.733826,-0.988537,-2.119744
236,0.785161,1.633610,1.776338,-0.906040,-2.125210
237,0.481977,1.454837,3.042466,-0.680920,-2.783843
238,0.844447,1.626647,1.461275,-0.681776,-2.346647
239,0.521497,1.454071,2.978910,-0.999654,-1.623445
240,0.575897,1.646197,2.803239,-0.995685,-1.766569
241,0.522442,1.483075,3.053448,-0.995731,-1.626685
242,0.782743,1.621884,1.727776,-0.983951,-2.119243
243,0.782655,1.653354,1.726224,-0.986199,-2.118838
244,0.782900,1.634472,1.740158,-0.982946,-2.119628
245,0.783117,1.627480,1.740205,-0.977220,-2.119744
246,0.783275,1.598246,1.766527,-0.852346,-2.120158
247,0.422580,0.914925,1.480609,-0.663578,-2.665104
248,0.481977,1.454837,3.024846,-0.609832,-2.706611
249,0.521497,1.451551,2.965251,-0.999255,-1.623445
250,0.521497,1.451551,2.964815,-0.999255,-1.623445
251,0.575897,1.645361,2.803239,-0.995625,-1.766569
252,0.575897,1.646981,2.786620,-0.997029,-1.766569
253,0.783117,1.627480,1.724084,-0.994704,-2.119744
254,0.774225,1.619217,1.461624,-0.619630,-3.850359
255,0.521497,1.451551,2.978910,-0.999899,-1.623445
256,0.421433,0.897026,1.478337,-0.861687,-2.640479
257,0.783117,1.627480,1.722194,-0.994704,-2.119744
258,0.421609,0.895399,1.463394,-0.860221,-2.653602
259,0.564549,1.646193,2.803239,-0.784891,-3.098462
260,0.521497,1.451551,2.979347,-0.999899,-1.623445
261,0.575897,1.646981,2.786169,-0.997029,-1.766569
262,0.785456,1.636243,1.678969,-0.968152,-2.127232
263,0.785161,1.623988,1.658209,-0.992742,-2.125210
264,0.481977,1.454837,3.042466,-0.680920,-2.783843
265,0.421433,0.909745,1.478337,-0.687511,-2.640479
266,0.521497,1.454071,2.978910,-0.999654,-1.623445
267,0.575897,1.646197,2.803239,-0.995685,-1.766569
268,0.522442,1.483075,3.053448,-0.995731,-1.626685
269,0.785456,1.627430,1.678969,-0.967572,-2.127232
270,0.783275,1.628703,1.734788,-0.992409,-2.120158
271,0.422580,0.914925,1.480609,-0.663578,-2.665104
272,0.481977,1.454798,3.024555,-0.610145,-2.706611
273,0.844447,1.626647,1.461275,-0.681776,-2.346647
274,0.521497,1.454109,2.979202,-0.999650,-1.623445
275,0.575897,1.645361,2.803239,-0.995625,-1.766569
276,0.785161,1.633610,1.776338,-0.906040,-2.125210
277,0.783280,1.633165,1.642595,-0.980690,-2.120158
278,0.783117,1.627480,1.733826,-0.988537,-2.119744
279,0.575897,1.646981,2.786620,-0.997029,-1.766569
280,0.783117,1.627480,1.724084,-0.994704,-2.119744
281,0.774225,1.619217,1.461624,-0.619630,-3.850359
282,0.521497,1.451551,2.978910,-0.999899,-1.623445
283,0.421433,0.897026,1.478337,-0.861687,-2.640479
284,0.783117,1.627480,1.722194,-0.994704,-2.119744
285,0.421609,0.895399,1.463394,-0.860221,-2.653602
286,0.564549,1.646193,2.803239,-0.784891,-3.098462
287,0.521497,1.451551,2.979347,-0.999899,-1.623445
288,0.575897,1.646981,2.786169,-0.997029,-1.766569
289,0.785161,1.623988,1.658209,-0.992742,-2.125210
290,0.785911,1.626649,1.730633,-0.943280,-2.128021
291,0.785647,1.636243,1.678969,-0.975865,-2.127658
292,0.481977,1.454837,3.042466,-0.680920,-2.783843
293,0.421433,0.909745,1.478337,-0.687511,-2.640479
294,0.521497,1.454071,2.978910,-0.999654,-1.623445
295,0.575897,1.646197,2.803239,-0.995685,-1.766569
296,0.522442,1.483075,3.053448,-0.995731,-1.626685
297,0.783275,1.628703,1.734788,-0.992409,-2.120158
298,0.785456,1.636243,1.678969,-0.968152,-2.127232
299,0.521497,1.454109,2.979202,-0.999650,-1.623445
300,0.844447,1.626647,1.461275,-0.681776,-2.346647
301,0.785456,1.627430,1.678969,-0.967572,-2.127232
302,0.481977,1.454798,3.024555,-0.610145,-2.706611
303,0.422580,0.914925,1.480609,-0.663578,-2.665104
304,0.575897,1.645361,2.803239,-0.995625,-1.766569
305,0.783117,1.627480,1.733826,-0.988537,-2.119744
306,0.783280,1.633165,1.642595,-0.980690,-2.120158
307,0.575897,1.646981,2.786620,-0.997029,-1.766569
308,0.783117,1.627480,1.724084,-0.994704,-2.119744
309,0.774225,1.619217,1.461624,-0.619630,-3.850359
310,0.521497,1.451551,2.978910,-0.999899,-1.623445
311,0.421433,0.897026,1.478337,-0.861687,-2.640479
312,0.783117,1.627480,1.722194,-0.994704,-2.119744
313,0.421609,0.895399,1.463394,-0.860221,-2.653602
314,0.564549,1.646193,2.803239,-0.784891,-3.098462
315,0.521497,1.451551,2.979347,-0.999899,-1.623445
316,0.575897,1.646981,2.786169,-0.997029,-1.766569
317,0.785161,1.623988,1.658209,-0.992742,-2.125210
318,0.785911,1.626649,1.730633,-0.943280,-2.128021
319,0.785647,1.636243,1.678969,-0.975865,-2.127658
320,0.481977,1.454837,3.042466,-0.680920,-2.783843
321,0.421433,0.909745,1.478337,-0.687511,-2.640479
322,0.521497,1.454071,2.978910,-0.999654,-1.623445
323,0.575897,1.646197,2.785825,-0.996972,-1.766569
324,0.783275,1.628703,1.734788,-0.992409,-2.120158
325,0.785456,1.636243,1.678969,-0.968152,-2.127232
326,0.521497,1.454109,2.979202,-0.999650,-1.623445
327,0.844447,1.626647,1.461275,-0.681776,-2.346647
328,0.785456,1.627430,1.678969,-0.967572,-2.127232
329,0.422580,0.914925,1.480609,-0.663578,-2.665104
330,0.481977,1.454798,3.024555,-0.610145,-2.706611
331,0.575897,1.646981,2.807632,-0.995741,-1.766569
332,0.783117,1.627480,1.733826,-0.988537,-2.119744
333,0.783280,1.633165,1.642595,-0.980690,-2.120158
334,0.783047,1.767882,1.724084,-0.981453,-2.119749
335,0.575897,1.646981,2.786620,-0.997029,-1.766569
336,0.774225,1.619217,1.461624,-0.619630,-3.850359
337,0.521497,1.451551,2.978910,-0.999899,-1.623445
338,0.421433,0.897026,1.478337,-0.861687,-2.640479
339,0.421609,0.895399,1.463394,-0.860221,-2.653602
340,0.564549,1.646193,2.803239,-0.784891,-3.098462
341,0.521497,1.451551,2.979347,-0.999899,-1.623445
342,0.575897,1.646981,2.786169,-0.997029,-1.766569
343,0.785911,1.626649,1.730633,-0.943280,-2.128021
344,0.785647,1.636243,1.678969,-0.975865,-2.127658
345,0.783136,1.627480,1.724084,-0.995183,-2.119741
346,0.523347,1.454798,3.024555,-0.997392,-1.629977
347,0.785158,1.636111,1.678969,-0.994907,-2.125210
348,0.481977,1.452000,3.042466,-0.706586,-2.783843
349,0.521497,1.454071,2.978910,-0.999654,-1.623445
350,0.575897,1.646197,2.785825,-0.996972,-1.766569
351,0.785456,1.636243,1.678969,-0.968152,-2.127232
352,0.783117,1.627480,1.724084,-0.994704,-2.119744
353,0.783117,1.627480,1.722194,-0.994704,-2.119744
354,0.785161,1.623988,1.658209,-0.992742,-2.125210
355,0.481977,1.454837,3.042466,-0.680920,-2.783843
356,0.421433,0.909745,1.478337,-0.687511,-2.640479
357,0.521497,1.454109,2.979202,-0.999650,-1.623445
358,0.575897,1.646981,2.807632,-0.995741,-1.766569
359,0.785456,1.627430,1.678969,-0.967572,-2.127232
360,0.783275,1.628703,1.734788,-0.992409,-2.120158
361,0.783117,1.627480,1.733826,-0.988537,-2.119744
362,0.774225,1.619217,1.461624,-0.619630,-3.850359
363,0.521497,1.451551,2.978910,-0.999899,-1.623445
364,0.421433,0.897026,1.478337,-0.861687,-2.640479
365,0.421609,0.895399,1.463394,-0.860221,-2.653602
366,0.564549,1.646193,2.803239,-0.784891,-3.098462
367,0.521497,1.451551,2.979347,-0.999899,-1.623445
368,0.785911,1.626649,1.730633,-0.943280,-2.128021
369,0.785647,1.636243,1.678969,-0.975865,-2.127658
370,0.783136,1.627480,1.724084,-0.995183,-2.119741
371,0.785158,1.636111,1.678969,-0.994907,-2.125210
372,0.779467,1.636243,1.678969,-0.998435,-2.111462
373,0.564549,1.646193,2.803218,-0.784891,-3.098462
374,0.521497,1.454071,2.978910,-0.999654,-1.623445
375,0.785456,1.636243,1.678969,-0.968152,-2.127232
376,0.783117,1.627480,1.724084,-0.994704,-2.119744
377,0.783117,1.627480,1.722194,-0.994704,-2.119744
378,0.785161,1.623988,1.658209,-0.992742,-2.125210
379,0.575897,1.646981,2.786620,-0.997029,-1.766569
380,0.575897,1.646981,2.786169,-0.997029,-1.766569
381,0.523347,1.454798,3.024555,-0.997392,-1.629977
382,0.481977,1.452000,3.042466,-0.706586,-2.783843
383,0.521497,1.454109,2.979202,-0.999650,-1.623445
384,0.421433,0.909745,1.478337,-0.687511,-2.640479
385,0.785456,1.627430,1.678969,-0.967572,-2.127232
386,0.481977,1.454837,3.042466,-0.680920,-2.783843
387,0.575897,1.646197,2.785825,-0.996972,-1.766569
388,0.774225,1.619217,1.461624,-0.619630,-3.850359
389,0.521497,1.451551,2.978910,-0.999899,-1.623445
390,0.421433,0.897026,1.478337,-0.861687,-2.640479
391,0.421609,0.895399,1.463394,-0.860221,-2.653602
392,0.564549,1.646193,2.803239,-0.784891,-3.098462
393,0.521497,1.451551,2.979347,-0.999899,-1.623445
394,0.785911,1.626649,1.730633,-0.943280,-2.128021
395,0.785647,1.636243,1.678969,-0.975865,-2.127658
396,0.783136,1.627480,1.724084,-0.995183,-2.119741
397,0.785158,1.636111,1.678969,-0.994907,-2.125210
398,0.779467,1.636243,1.678969,-0.998435,-2.111462
399,0.564549,1.646193,2.803218,-0.784891,-3.098462
400,0.430913,0.919330,1.478337,-0.819740,-2.754226
401,0.774225,1.619230,1.461624,-0.619523,-3.850359
402,0.521497,1.454071,2.978910,-0.999654,-1.623445
403,0.785456,1.636243,1.678969,-0.968152,-2.127232
404,0.783136,1.627429,1.724084,-0.995164,-2.119741
405,0.783117,1.627480,1.724084,-0.994704,-2.119744
406,0.783117,1.627480,1.722194,-0.994704,-2.119744
407,0.785161,1.623988,1.658209,-0.992742,-2.125210
408,0.575897,1.646981,2.786620,-0.997029,-1.766569
409,0.575897,1.646981,2.786169,-0.997029,-1.766569
410,0.523347,1.454785,3.024555,-0.997393,-1.629977
411,0.481977,1.452000,3.042466,-0.706586,-2.783843
412,0.521497,1.454109,2.979202,-0.999650,-1.623445
413,0.785456,1.627430,1.678969,-0.967572,-2.127232
414,0.421433,0.909745,1.478337,-0.687511,-2.640479
415,0.481977,1.454837,3.042466,-0.680920,-2.783843
416,0.774481,1.619217,1.461624,-0.613393,-3.796585
417,0.774225,1.619217,1.461624,-0.619630,-3.850359
418,0.521497,1.451551,2.978910,-0.999899,-1.623445
419,0.421433,0.897026,1.478337,-0.861687,-2.640479
420,0.421609,0.895399,1.463394,-0.860221,-2.653602
421,0.564549,1.646193,2.803239,-0.784891,-3.098462
422,0.521497,1.451551,2.979347,-0.999899,-1.623445
423,0.785911,1.626649,1.730633,-0.943280,-2.128021
424,0.785647,1.636243,1.678969,-0.975865,-2.127658
425,0.785158,1.636111,1.678969,-0.994907,-2.125210
426,0.779467,1.636243,1.678969,-0.998435,-2.111462
427,0.564549,1.646193,2.803218,-0.784891,-3.098462
428,0.430913,0.919330,1.478337,-0.819740,-2.754226
429,0.785911,1.626649,1.730633,-0.943280,-2.128021
430,0.797995,1.636243,1.678969,-0.935615,-2.172465
431,0.783136,1.636271,1.726893,-0.996591,-2.119741
432,0.774225,1.619230,1.461624,-0.619523,-3.850359
433,0.521497,1.454071,2.978910,-0.999654,-1.623445
434,0.785647,1.627452,1.676161,-0.975281,-2.127658
435,0.783117,1.627480,1.724084,-0.994704,-2.119744
436,0.783117,1.627480,1.722194,-0.994704,-2.119744
437,0.785161,1.623988,1.658209,-0.992742,-2.125210
438,0.575897,1.646981,2.786620,-0.997029,-1.766569
439,0.575897,1.646981,2.786169,-0.997029,-1.766569
440,0.523347,1.454785,3.024555,-0.997393,-1.629977
441,0.481977,1.452000,3.042466,-0.706586,-2.783843
442,0.415008,0.894053,1.478337,-0.791173,-2.571473
443,0.783136,1.627480,1.724084,-0.995183,-2.119741
444,0.521497,1.454109,2.979202,-0.999650,-1.623445
445,0.421433,0.909745,1.478337,-0.687511,-2.640479
446,0.785456,1.636243,1.678969,-0.968152,-2.127232
447,0.481977,1.454837,3.042466,-0.680920,-2.783843
448,0.774225,1.619217,1.461624,-0.619630,-3.850359
449,0.421433,0.897026,1.478337,-0.861687,-2.640479
450,0.421609,0.895399,1.463394,-0.860221,-2.653602
451,0.564549,1.646193,2.803239,-0.784891,-3.098462
452,0.785911,1.626649,1.730633,-0.943280,-2.128021
453,0.785158,1.636111,1.678969,-0.994907,-2.125210
454,0.779467,1.636243,1.678969,-0.998435,-2.111462
455,0.564549,1.646193,2.803218,-0.784891,-3.098462
456,0.430913,0.919330,1.478337,-0.819740,-2.754226
457,0.785911,1.626649,1.730633,-0.943280,-2.128021
458,0.797995,1.636243,1.678969,-0.935615,-2.172465
459,0.783136,1.636271,1.726893,-0.996591,-2.119741
460,0.785647,1.666276,1.676161,-0.977849,-2.127658
461,0.521497,1.451521,2.979347,-0.999902,-1.623445
462,0.774225,1.619230,1.461624,-0.619523,-3.850359
463,0.783117,1.627480,1.724084,-0.994704,-2.119744
464,0.783117,1.627480,1.722194,-0.994704,-2.119744
465,0.785161,1.623988,1.658209,-0.992742,-2.125210
466,0.575897,1.646981,2.786620,-0.997029,-1.766569
467,0.575897,1.646981,2.786169,-0.997029,-1.766569
468,0.523347,1.454785,3.024555,-0.997393,-1.629977
469,0.564549,1.645583,2.787378,-0.708411,-3.098462
470,0.415008,0.894053,1.478337,-0.791173,-2.571473
471,0.415008,0.894053,1.478371,-0.791173,-2.571473
472,0.783136,1.627480,1.724084,-0.995183,-2.119741
473,0.785647,1.636243,1.678969,-0.975865,-2.127658
474,0.521497,1.451551,2.978910,-0.999899,-1.623445
475,0.521497,1.451551,2.979347,-0.999899,-1.623445
476,0.521497,1.454071,2.978910,-0.999654,-1.623445
477,0.481977,1.452000,3.042466,-0.706586,-2.783843
