Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
82,0.418086,0.689150,1.419437,-0.979633,-2.150623
83,0.356646,1.166075,4.347474,-0.992730,-1.201957
84,0.356646,1.166075,4.347474,-0.992730,-1.201957
85,0.434074,0.822625,2.342341,-0.975310,-1.398595
86,0.495993,0.824284,1.417223,-0.938076,-2.602057
87,0.333238,1.166067,4.347474,-0.992626,-1.653948
88,0.435790,0.748707,1.398762,-0.954026,-2.386300
89,0.526702,0.824284,1.417223,-0.981324,-2.344764
90,0.432920,0.658325,0.460814,-0.963625,-2.356750
91,0.367358,0.597104,1.305124,-0.995223,-1.235194
92,0.495993,0.815682,1.336115,-0.928973,-2.602057
93,0.333238,1.168197,4.347474,-0.988443,-1.653948
94,0.388805,0.591451,0.296459,-0.980139,-2.295356
95,0.432920,0.658325,0.412717,-0.939757,-2.356750
96,0.367358,1.238113,4.345868,-0.994713,-1.235194
97,0.400270,0.637492,0.347986,-0.740088,-2.446673
98,0.432920,0.751056,1.416802,-0.917374,-2.387103
99,0.417381,0.660845,1.417389,-0.981686,-1.375015
100,0.389435,0.641552,1.504309,-0.986498,-1.278618
101,0.388805,0.591451,0.269553,-0.980134,-2.295356
102,0.356646,1.166067,4.321783,-0.992975,-1.201957
103,0.389803,0.580314,0.914670,-0.980647,-1.280328
104,0.389435,0.641552,1.450505,-0.985025,-1.278618
105,0.357814,1.134075,4.321783,-0.985778,-1.205577
106,0.407977,0.820086,2.342341,-0.928849,-2.266043
107,0.418086,0.689150,1.419437,-0.979633,-2.150623
108,0.356646,1.172414,4.347474,-0.992923,-1.201957
109,0.495993,0.824284,1.417223,-0.938076,-2.602057
110,0.333238,1.166067,4.347474,-0.992626,-1.653948
111,0.435790,0.748707,1.398762,-0.954026,-2.386300
112,0.526702,0.824284,1.417223,-0.981324,-2.344764
113,0.432920,0.658325,0.460814,-0.963625,-2.356750
114,0.367358,0.597104,1.305124,-0.995223,-1.235194
115,0.388482,0.591451,0.274862,-0.973950,-2.351763
116,0.495993,0.815682,1.336115,-0.928973,-2.602057
117,0.333238,1.168197,4.347474,-0.988443,-1.653948
118,0.418086,0.689150,1.655552,-0.991091,-1.374766
119,0.388805,0.591451,0.296459,-0.980139,-2.295356
120,0.432920,0.658325,0.412717,-0.939757,-2.356750
121,0.367358,1.238113,4.345868,-0.994713,-1.235194
122,0.432920,0.751056,1.416802,-0.917374,-2.387103
123,0.400270,0.637492,0.357033,-0.756088,-2.446673
124,0.417381,0.660845,1.417389,-0.981686,-1.375015
125,0.389435,0.641552,1.504309,-0.986498,-1.278618
126,0.388805,0.591451,0.269553,-0.980134,-2.295356
127,0.356646,1.166067,4.321783,-0.992975,-1.201957
128,0.356646,1.172414,4.347474,-0.992923,-1.201957
129,0.400270,0.637492,0.347986,-0.740088,-2.446673
130,0.407977,0.820086,2.342341,-0.928849,-2.266043
131,0.418086,0.689150,1.419437,-0.979633,-2.150623
132,0.389803,0.580314,0.914670,-0.980647,-1.280328
133,0.367358,0.597104,1.305124,-0.995223,-1.235194
134,0.506742,0.824284,1.417223,-0.982874,-2.568643
135,0.417381,0.679690,1.138544,-0.994158,-2.405199
136,0.495993,0.809741,1.336115,-0.960629,-2.602057
137,0.596536,1.121820,1.064622,-0.688122,-3.384654
138,0.367358,1.238113,4.345868,-0.994713,-1.235194
139,0.486512,0.805981,1.417223,-0.961674,-2.485767
140,0.333238,1.166067,4.347474,-0.992626,-1.653948
141,0.526702,0.824284,1.417223,-0.981324,-2.344764
142,0.432920,0.658325,0.460814,-0.963625,-2.356750
143,0.388482,0.591451,0.274862,-0.973950,-2.351763
144,0.495993,0.824284,1.417223,-0.938076,-2.602057
145,0.356646,1.166067,4.321783,-0.992975,-1.201957
146,0.435790,0.748707,1.398762,-0.954026,-2.386300
147,0.333238,1.168197,4.347474,-0.988443,-1.653948
148,0.418086,0.689150,1.655552,-0.991091,-1.374766
149,0.388805,0.591451,0.296459,-0.980139,-2.295356
150,0.495993,0.815682,1.336115,-0.928973,-2.602057
151,0.356646,1.172414,4.347474,-0.992923,-1.201957
152,0.432920,0.658325,0.412717,-0.939757,-2.356750
153,0.417381,0.660845,1.417389,-0.981686,-1.375015
154,0.389435,0.641552,1.504309,-0.986498,-1.278618
155,0.379358,1.166067,4.054693,-0.989204,-1.261239
156,0.388805,0.591451,0.269553,-0.980134,-2.295356
157,0.432920,0.751056,1.416802,-0.917374,-2.387103
158,0.400270,0.637492,0.357033,-0.756088,-2.446673
159,0.389803,0.580314,0.914670,-0.980647,-1.280328
160,0.367358,0.597104,1.305124,-0.995223,-1.235194
161,0.506742,0.824284,1.417223,-0.982874,-2.568643
162,0.417381,0.679690,1.138544,-0.994158,-2.405199
163,0.495993,0.809741,1.336115,-0.960629,-2.602057
164,0.596536,1.121820,1.064622,-0.688122,-3.384654
165,0.596536,1.121820,1.065472,-0.688122,-3.384654
166,0.417381,0.679690,1.137693,-0.994158,-2.405199
167,0.367358,1.238113,4.345868,-0.994713,-1.235194
168,0.486512,0.805981,1.417223,-0.961674,-2.485767
169,0.495993,0.824284,1.417223,-0.938076,-2.602057
170,0.333238,1.166067,4.347474,-0.992626,-1.653948
171,0.526702,0.824284,1.417223,-0.981324,-2.344764
172,0.432920,0.658325,0.460814,-0.963625,-2.356750
173,0.388482,0.591451,0.274862,-0.973950,-2.351763
174,0.356646,1.166067,4.321783,-0.992975,-1.201957
175,0.435790,0.748707,1.398762,-0.954026,-2.386300
176,0.495993,0.815682,1.336115,-0.928973,-2.602057
177,0.333238,1.168197,4.347474,-0.988443,-1.653948
178,0.418086,0.689150,1.655552,-0.991091,-1.374766
179,0.388805,0.591451,0.296459,-0.980139,-2.295356
180,0.356646,1.172414,4.347474,-0.992923,-1.201957
181,0.400270,0.637492,0.357033,-0.756088,-2.446673
182,0.432920,0.751056,1.416802,-0.917374,-2.387103
183,0.388805,0.591451,0.269553,-0.980134,-2.295356
184,0.417381,0.660845,1.417389,-0.981686,-1.375015
185,0.432920,0.658325,0.412717,-0.939757,-2.356750
186,0.367358,0.597104,1.305124,-0.995223,-1.235194
187,0.506742,0.824284,1.417223,-0.982874,-2.568643
188,0.417381,0.679690,1.138544,-0.994158,-2.405199
189,0.495993,0.809741,1.336115,-0.960629,-2.602057
190,0.417381,0.679690,1.137693,-0.994158,-2.405199
191,0.417934,0.679690,1.138544,-0.985935,-2.411098
192,0.595983,1.121820,1.064622,-0.699879,-3.427385
193,0.495993,0.809741,1.331749,-0.960629,-2.602057
194,0.367358,1.238113,4.345868,-0.994713,-1.235194
195,0.498372,0.796817,1.336115,-0.980917,-2.546660
196,0.333238,1.166067,4.347474,-0.992626,-1.653948
197,0.526702,0.824284,1.417223,-0.981324,-2.344764
198,0.596536,1.121820,1.064622,-0.688122,-3.384654
199,0.596536,1.121820,1.065472,-0.688122,-3.384654
200,0.495993,0.824284,1.417223,-0.938076,-2.602057
201,0.356646,1.166067,4.321783,-0.992975,-1.201957
202,0.388482,0.591451,0.274862,-0.973950,-2.351763
203,0.509888,0.824284,1.417223,-0.967205,-2.507676
204,0.506742,0.815646,1.415211,-0.973082,-2.492229
205,0.333238,1.168197,4.347474,-0.988443,-1.653948
206,0.418086,0.689150,1.655552,-0.991091,-1.374766
207,0.388805,0.591451,0.296459,-0.980139,-2.295356
208,0.495993,0.815682,1.336115,-0.928973,-2.602057
209,0.356646,1.172414,4.347474,-0.992923,-1.201957
210,0.486512,0.805981,1.417223,-0.961674,-2.485767
211,0.506742,0.824284,1.417223,-0.982874,-2.568643
212,0.417381,0.679690,1.138544,-0.994158,-2.405199
213,0.495993,0.809741,1.336115,-0.960629,-2.602057
214,0.417381,0.679690,1.137693,-0.994158,-2.405199
215,0.417934,0.679690,1.138544,-0.985935,-2.411098
216,0.595983,1.121820,1.064622,-0.699879,-3.427385
217,0.495993,0.809741,1.331749,-0.960629,-2.602057
218,0.520771,0.822581,1.138544,-0.880895,-2.626680
219,0.369166,0.598139,1.156604,-0.996767,-1.241652
220,0.498372,0.796817,1.336115,-0.980917,-2.546660
221,0.333238,1.166067,4.347474,-0.992626,-1.653948
222,0.526702,0.824284,1.417223,-0.981324,-2.344764
223,0.596536,1.121820,1.064622,-0.688122,-3.384654
224,0.596536,1.121820,1.065472,-0.688122,-3.384654
225,0.495993,0.824284,1.417223,-0.938076,-2.602057
226,0.367358,0.597104,1.305124,-0.995223,-1.235194
227,0.388482,0.591451,0.274862,-0.973950,-2.351763
228,0.509888,0.824284,1.417223,-0.967205,-2.507676
229,0.506742,0.815646,1.415211,-0.973082,-2.492229
230,0.333238,1.168197,4.347474,-0.988443,-1.653948
231,0.418086,0.689150,1.655552,-0.991091,-1.374766
232,0.388805,0.591451,0.296459,-0.980139,-2.295356
233,0.596536,1.122867,1.064622,-0.676643,-3.384654
234,0.495993,0.815682,1.336115,-0.928973,-2.602057
235,0.367358,1.238113,4.345868,-0.994713,-1.235194
236,0.506742,0.824284,1.417223,-0.982874,-2.568643
237,0.417381,0.679690,1.138544,-0.994158,-2.405199
238,0.417381,0.679690,1.137693,-0.994158,-2.405199
239,0.417934,0.679690,1.138544,-0.985935,-2.411098
240,0.595983,1.121820,1.064622,-0.699879,-3.427385
241,0.520771,0.822581,1.138544,-0.880895,-2.626680
242,0.369166,0.598139,1.156604,-0.996767,-1.241652
243,0.495993,0.809741,1.360391,-0.965379,-2.602057
244,0.595144,1.132818,1.138544,-0.726480,-3.387917
245,0.369166,0.598139,1.157996,-0.996767,-1.241652
246,0.498372,0.796817,1.336115,-0.980917,-2.546660
247,0.501137,0.811977,1.329725,-0.969093,-2.562589
248,0.333238,1.166067,4.347474,-0.992626,-1.653948
249,0.378174,0.598139,1.173873,-0.992950,-1.260651
250,0.526702,0.824284,1.417223,-0.981324,-2.344764
251,0.495993,0.809741,1.336115,-0.960629,-2.602057
252,0.495993,0.809741,1.331749,-0.960629,-2.602057
253,0.596536,1.121820,1.064622,-0.688122,-3.384654
254,0.596536,1.121820,1.065472,-0.688122,-3.384654
255,0.367358,0.597104,1.305124,-0.995223,-1.235194
256,0.367358,1.238113,4.345868,-0.994713,-1.235194
257,0.596536,1.122867,1.064622,-0.676643,-3.384654
258,0.495993,0.824284,1.417223,-0.938076,-2.602057
259,0.506742,0.824284,1.417223,-0.982874,-2.568643
260,0.417934,0.679690,1.138544,-0.985935,-2.411098
261,0.595983,1.121820,1.064622,-0.699879,-3.427385
262,0.369166,0.598139,1.156604,-0.996767,-1.241652
263,0.495993,0.809741,1.360391,-0.965379,-2.602057
264,0.595144,1.132818,1.138544,-0.726480,-3.387917
265,0.369166,0.598139,1.157996,-0.996767,-1.241652
266,0.520771,0.822581,1.144393,-0.896267,-2.626680
267,0.417381,0.679690,1.111423,-0.995628,-2.405199
268,0.498372,0.796817,1.336115,-0.980917,-2.546660
269,0.501137,0.811977,1.329725,-0.969093,-2.562589
270,0.495993,0.809741,1.354541,-0.965058,-2.602057
271,0.596536,1.121820,1.064622,-0.688122,-3.384654
272,0.596536,1.121820,1.065472,-0.688122,-3.384654
273,0.520771,0.822581,1.138544,-0.880895,-2.626680
274,0.417381,0.679690,1.138544,-0.994158,-2.405199
275,0.417381,0.679690,1.137693,-0.994158,-2.405199
276,0.367358,0.597104,1.305124,-0.995223,-1.235194
277,0.367358,1.238113,4.345868,-0.994713,-1.235194
278,0.596536,1.122867,1.064622,-0.676643,-3.384654
279,0.495993,0.809565,1.333346,-0.961119,-2.602057
280,0.333238,1.166067,4.347474,-0.992626,-1.653948
281,0.526702,0.824284,1.417223,-0.981324,-2.344764
282,0.378174,0.598139,1.173873,-0.992950,-1.260651
283,0.536188,0.796514,1.336115,-0.966115,-2.348506
284,0.506742,0.824284,1.417223,-0.982874,-2.568643
285,0.417934,0.679690,1.138544,-0.985935,-2.411098
286,0.369166,0.598139,1.156604,-0.996767,-1.241652
287,0.369166,0.598139,1.157996,-0.996767,-1.241652
288,0.417381,0.679690,1.111423,-0.995628,-2.405199
289,0.592616,1.112866,1.064622,-0.744114,-3.430219
290,0.376578,0.612791,1.173873,-0.996570,-1.260054
291,0.529675,0.822581,1.138544,-0.977626,-2.640550
292,0.498372,0.796817,1.336115,-0.980917,-2.546660
293,0.417381,0.679690,1.138544,-0.994158,-2.405199
294,0.417381,0.679690,1.137693,-0.994158,-2.405199
295,0.595144,1.132818,1.138544,-0.726480,-3.387917
296,0.595983,1.121242,1.064622,-0.706829,-3.427385
297,0.367358,0.597104,1.305124,-0.995223,-1.235194
298,0.495993,0.809741,1.360391,-0.965379,-2.602057
299,0.520771,0.822581,1.144393,-0.896267,-2.626680
300,0.501137,0.811977,1.329725,-0.969093,-2.562589
301,0.502733,0.797325,1.329725,-0.975091,-2.471027
302,0.333238,1.166067,4.347474,-0.992626,-1.653948
303,0.378174,0.598139,1.173873,-0.992950,-1.260651
304,0.421160,0.684442,1.138544,-0.991874,-2.364061
305,0.595983,1.121820,1.064622,-0.699879,-3.427385
306,0.367358,1.238113,4.345868,-0.994713,-1.235194
307,0.495993,0.807206,1.333346,-0.965142,-2.602057
308,0.520771,0.822581,1.138544,-0.880895,-2.626680
309,0.333238,1.166646,4.347474,-0.991665,-1.653948
310,0.506742,0.824284,1.417223,-0.982874,-2.568643
311,0.417934,0.679690,1.138544,-0.985935,-2.411098
312,0.369166,0.598139,1.156604,-0.996767,-1.241652
313,0.369166,0.598139,1.157996,-0.996767,-1.241652
314,0.417381,0.679690,1.111423,-0.995628,-2.405199
315,0.592616,1.112866,1.064622,-0.744114,-3.430219
316,0.376578,0.612791,1.173873,-0.996570,-1.260054
317,0.529675,0.822581,1.138544,-0.977626,-2.640550
318,0.498372,0.796817,1.336115,-0.980917,-2.546660
319,0.417381,0.679690,1.138544,-0.994158,-2.405199
320,0.417381,0.679690,1.137693,-0.994158,-2.405199
321,0.595144,1.132818,1.138544,-0.726480,-3.387917
322,0.595983,1.121242,1.064622,-0.706829,-3.427385
323,0.592616,1.119055,1.064622,-0.670436,-3.430219
324,0.367358,0.597104,1.305124,-0.995223,-1.235194
325,0.495993,0.809741,1.360391,-0.965379,-2.602057
326,0.501137,0.811977,1.329725,-0.969093,-2.562589
327,0.520771,0.816392,1.138544,-0.947817,-2.626680
328,0.529670,0.822581,1.061760,-0.903187,-2.640412
329,0.502733,0.797325,1.329725,-0.975091,-2.471027
330,0.333238,1.166067,4.347474,-0.992626,-1.653948
331,0.378174,0.598139,1.173873,-0.992950,-1.260651
332,0.421160,0.684442,1.138544,-0.991874,-2.364061
333,0.595983,1.121820,1.064622,-0.699879,-3.427385
334,0.367358,1.238113,4.345868,-0.994713,-1.235194
335,0.495993,0.807206,1.333346,-0.965142,-2.602057
336,0.520771,0.822581,1.144393,-0.896267,-2.626680
337,0.529675,0.833534,1.061227,-0.739831,-2.637252
338,0.333238,1.166646,4.347474,-0.991665,-1.653948
339,0.506742,0.824284,1.417223,-0.982874,-2.568643
340,0.417934,0.679690,1.138544,-0.985935,-2.411098
341,0.369166,0.598139,1.156604,-0.996767,-1.241652
342,0.369166,0.598139,1.157996,-0.996767,-1.241652
343,0.417381,0.679690,1.111423,-0.995628,-2.405199
344,0.592616,1.112866,1.064622,-0.744114,-3.430219
345,0.376578,0.612791,1.173873,-0.996570,-1.260054
346,0.529675,0.822581,1.138544,-0.977626,-2.640550
347,0.521425,0.796296,1.064622,-0.970050,-2.651946
348,0.498372,0.796817,1.336115,-0.980917,-2.546660
349,0.417381,0.679690,1.138544,-0.994158,-2.405199
350,0.417381,0.679690,1.137693,-0.994158,-2.405199
351,0.421160,0.621976,1.138544,-0.994520,-1.376143
352,0.595144,1.132818,1.138544,-0.726480,-3.387917
353,0.595983,1.121242,1.064622,-0.706829,-3.427385
354,0.592616,1.119055,1.064622,-0.670436,-3.430219
355,0.367358,0.597104,1.305124,-0.995223,-1.235194
356,0.495993,0.809741,1.360391,-0.965379,-2.602057
357,0.520771,0.816392,1.138544,-0.947817,-2.626680
358,0.529670,0.822581,1.061760,-0.903187,-2.640412
359,0.502390,0.807879,1.329725,-0.969868,-2.570237
360,0.367358,1.238113,4.345868,-0.994713,-1.235194
361,0.595983,1.121246,1.064622,-0.706784,-3.427385
362,0.529675,0.833534,1.061227,-0.739831,-2.637252
363,0.520771,0.822581,1.144393,-0.896267,-2.626680
364,0.333238,1.166067,4.347474,-0.992626,-1.653948
365,0.595144,1.134262,1.138544,-0.711427,-3.387917
366,0.421160,0.684442,1.138544,-0.991874,-2.364061
367,0.495993,0.807206,1.333346,-0.965142,-2.602057
368,0.506742,0.824284,1.417223,-0.982874,-2.568643
369,0.369166,0.598139,1.156604,-0.996767,-1.241652
370,0.369166,0.598139,1.157996,-0.996767,-1.241652
371,0.417381,0.679690,1.111423,-0.995628,-2.405199
372,0.592616,1.112866,1.064622,-0.744114,-3.430219
373,0.376578,0.612791,1.173873,-0.996570,-1.260054
374,0.529675,0.822581,1.138544,-0.977626,-2.640550
375,0.521425,0.796296,1.064622,-0.970050,-2.651946
376,0.497256,0.807206,1.333346,-0.988955,-2.537714
377,0.498372,0.796817,1.336115,-0.980917,-2.546660
378,0.417381,0.679690,1.138544,-0.994158,-2.405199
379,0.417381,0.679690,1.137693,-0.994158,-2.405199
380,0.421160,0.621976,1.138544,-0.994520,-1.376143
381,0.595144,1.132818,1.138544,-0.726480,-3.387917
382,0.595983,1.121242,1.064622,-0.706829,-3.427385
383,0.592616,1.119055,1.064622,-0.670436,-3.430219
384,0.595983,1.121242,1.061053,-0.706829,-3.427385
385,0.371938,0.598139,1.156604,-0.995362,-1.250557
386,0.367358,1.225878,4.345868,-0.996091,-1.235194
387,0.521425,0.796656,1.064621,-0.969963,-2.651946
388,0.417934,0.679690,1.138544,-0.985935,-2.411098
389,0.367358,0.597104,1.305124,-0.995223,-1.235194
390,0.592616,1.119096,1.064622,-0.669935,-3.430219
391,0.595144,1.134262,1.138544,-0.711427,-3.387917
392,0.520162,0.796296,1.064622,-0.963767,-2.650964
393,0.333238,1.166067,4.347474,-0.992626,-1.653948
394,0.421160,0.684442,1.138544,-0.991874,-2.364061
395,0.417934,0.679690,1.142113,-0.985264,-2.411098
396,0.502390,0.807879,1.329725,-0.969868,-2.570237
397,0.595983,1.121246,1.064622,-0.706784,-3.427385
398,0.506742,0.824284,1.417223,-0.982874,-2.568643
399,0.417381,0.679690,1.111423,-0.995628,-2.405199
400,0.592616,1.112866,1.064622,-0.744114,-3.430219
401,0.376578,0.612791,1.173873,-0.996570,-1.260054
402,0.529675,0.822581,1.138544,-0.977626,-2.640550
403,0.521425,0.796296,1.064622,-0.970050,-2.651946
404,0.497256,0.807206,1.333346,-0.988955,-2.537714
405,0.369166,0.597083,1.156604,-0.997058,-1.241652
406,0.592690,1.118102,1.064622,-0.683335,-3.430973
407,0.498372,0.796817,1.336115,-0.980917,-2.546660
408,0.417381,0.679690,1.138544,-0.994158,-2.405199
409,0.417381,0.679690,1.137693,-0.994158,-2.405199
410,0.333238,1.172387,4.372254,-0.994565,-1.653948
411,0.595144,1.132818,1.138544,-0.726480,-3.387917
412,0.595983,1.121242,1.064622,-0.706829,-3.427385
413,0.595983,1.121242,1.061053,-0.706829,-3.427385
414,0.371938,0.598139,1.156604,-0.995362,-1.250557
415,0.573316,0.854932,1.115097,-0.976298,-2.587725
416,0.521425,0.796656,1.064621,-0.969963,-2.651946
417,0.417934,0.679690,1.138544,-0.985935,-2.411098
418,0.369166,0.598139,1.156604,-0.996767,-1.241652
419,0.369166,0.598139,1.157996,-0.996767,-1.241652
420,0.369166,0.598139,1.158218,-0.996767,-1.241652
421,0.592616,1.119055,1.064622,-0.670436,-3.430219
422,0.367358,1.225878,4.345868,-0.996091,-1.235194
423,0.592616,1.119096,1.064622,-0.669935,-3.430219
424,0.520162,0.796296,1.064622,-0.963767,-2.650964
425,0.595144,1.134262,1.138544,-0.711427,-3.387917
426,0.421160,0.621976,1.138544,-0.994520,-1.376143
427,0.417381,0.680051,1.066001,-0.994003,-2.378817
428,0.506742,0.824284,1.417223,-0.982874,-2.568643
429,0.417381,0.679690,1.111423,-0.995628,-2.405199
430,0.592616,1.112866,1.064622,-0.744114,-3.430219
431,0.376578,0.612791,1.173873,-0.996570,-1.260054
432,0.529675,0.822581,1.138544,-0.977626,-2.640550
433,0.521425,0.796296,1.064622,-0.970050,-2.651946
434,0.497256,0.807206,1.333346,-0.988955,-2.537714
435,0.592690,1.118102,1.064622,-0.683335,-3.430973
436,0.369166,0.594642,1.151264,-0.997732,-1.241652
437,0.498372,0.796817,1.336115,-0.980917,-2.546660
438,0.417381,0.679690,1.138544,-0.994158,-2.405199
439,0.417381,0.679690,1.137693,-0.994158,-2.405199
440,0.333238,1.172387,4.372254,-0.994565,-1.653948
441,0.595144,1.132818,1.138544,-0.726480,-3.387917
442,0.595983,1.121242,1.064622,-0.706829,-3.427385
443,0.595983,1.121242,1.061053,-0.706829,-3.427385
444,0.371938,0.598139,1.156604,-0.995362,-1.250557
445,0.573316,0.854932,1.115097,-0.976298,-2.587725
446,0.521425,0.796656,1.064621,-0.969963,-2.651946
447,0.417934,0.679690,1.138544,-0.985935,-2.411098
448,0.592616,1.119055,1.064622,-0.670436,-3.430219
449,0.369166,0.597083,1.156604,-0.997058,-1.241652
450,0.417381,0.680051,1.066001,-0.994003,-2.378817
451,0.421160,0.621976,1.138544,-0.994520,-1.376143
452,0.595144,1.134262,1.138544,-0.711427,-3.387917
453,0.520162,0.796296,1.064622,-0.963767,-2.650964
454,0.592616,1.119096,1.064622,-0.669935,-3.430219
455,0.369166,0.598139,1.156604,-0.996767,-1.241652
456,0.369166,0.598139,1.157996,-0.996767,-1.241652
457,0.369166,0.598139,1.158218,-0.996767,-1.241652
458,0.506742,0.824284,1.417223,-0.982874,-2.568643
459,0.417381,0.679690,1.111423,-0.995628,-2.405199
460,0.592616,1.112866,1.064622,-0.744114,-3.430219
461,0.376578,0.612791,1.173873,-0.996570,-1.260054
462,0.529675,0.822581,1.138544,-0.977626,-2.640550
463,0.521425,0.796296,1.064622,-0.970050,-2.651946
464,0.497256,0.807206,1.333346,-0.988955,-2.537714
465,0.369166,0.594642,1.151264,-0.997732,-1.241652
466,0.369115,0.594642,1.151264,-0.997341,-1.241849
467,0.594958,1.112866,1.065300,-0.756384,-3.387686
468,0.592802,1.134262,1.137866,-0.690118,-3.431120
469,0.498372,0.796817,1.336115,-0.980917,-2.546660
470,0.417381,0.679690,1.138544,-0.994158,-2.405199
471,0.417381,0.679690,1.137693,-0.994158,-2.405199
472,0.333238,1.172387,4.372254,-0.994565,-1.653948
473,0.596050,1.118214,1.064622,-0.742954,-3.427676
474,0.371938,0.598139,1.156604,-0.995362,-1.250557
475,0.573316,0.854932,1.115097,-0.976298,-2.587725
476,0.521425,0.796656,1.064621,-0.969963,-2.651946
477,0.417934,0.679690,1.138544,-0.985935,-2.411098
