Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
49,0.545258,1.821040,3.412594,-0.670354,-1.685939
50,0.495872,1.902738,3.833865,-0.802694,-1.569485
51,0.499151,1.980219,3.524840,-0.878590,-1.568756
52,0.793516,1.208019,1.157289,-0.732814,-2.153564
53,0.405483,1.824880,4.722974,-0.964458,-1.340042
54,0.544828,0.848435,1.255216,-0.974748,-2.592707
55,0.488470,1.470890,3.276982,-0.987966,-1.553263
56,0.393114,0.568620,1.015236,-0.861297,-1.293585
57,0.656567,1.161297,1.703171,-0.828710,-1.937761
58,0.598690,1.649776,2.726715,-0.995084,-1.804790
59,0.511388,1.070509,2.346173,-0.978331,-1.590479
60,0.293951,0.714596,3.996729,-0.719396,-1.025296
61,0.375550,1.072889,3.485841,-0.803907,-1.259996
62,0.366689,1.063270,4.129902,-0.846836,-1.233324
63,0.383724,0.956427,2.991628,-0.900868,-1.267792
64,0.416873,1.486192,4.283658,-0.965965,-1.374932
65,0.538183,0.613325,0.139943,-0.825590,-1.840693
66,0.255544,0.616784,0.554899,-0.789672,-0.919148
67,0.742501,1.005073,0.917462,-0.816716,-2.842124
68,0.443094,1.502897,3.847473,-0.985365,-1.422774
69,0.942246,1.052422,0.266447,-0.748867,-2.668128
70,0.664605,1.703281,2.313029,-0.995559,-1.940258
71,0.388202,0.943092,2.058787,-0.626976,-2.440833
72,0.466734,0.559804,0.405504,-0.601792,-1.486140
73,0.282512,0.983021,4.883691,-0.800958,-0.988899
74,0.584743,0.701952,0.510711,-0.690452,-1.773106
75,0.500284,1.603873,3.594628,-0.608966,-1.569614
76,0.608792,0.882089,1.228398,-0.789026,-1.838293
77,0.300571,0.920012,3.552954,-0.652493,-1.353702
78,0.487883,1.482544,3.230379,-0.940177,-1.550079
79,0.654492,1.815380,2.655200,-0.650703,-1.937711
80,0.303792,0.753051,3.840981,-0.987858,-1.069792
81,0.257762,0.582306,3.146094,-0.995017,-0.921194
82,0.674859,1.447682,2.101374,-0.828420,-1.968849
83,0.463635,0.625843,0.892278,-0.856362,-1.477629
84,0.379257,1.269234,4.303836,-0.980549,-1.260826
85,0.809347,1.721162,1.674371,-0.981686,-2.217351
86,0.720143,1.886965,2.341497,-0.722655,-2.050660
87,0.432686,1.774061,4.076581,-0.874519,-1.393020
88,0.372943,1.357869,4.312034,-0.999430,-1.253365
89,0.487301,0.852566,1.983266,-0.783651,-1.550389
90,0.632483,1.067880,1.601921,-0.944126,-1.884839
91,0.465481,1.453832,3.566660,-0.994238,-1.483638
92,0.511322,1.639561,3.454530,-0.918650,-1.590260
93,0.403300,1.218821,3.939631,-0.974100,-1.331266
94,0.311851,0.893922,4.360579,-0.992858,-1.082705
95,0.509410,1.834489,3.397347,-0.994509,-1.585042
96,0.487613,1.594571,3.402000,-0.988965,-1.551315
97,0.364220,1.150253,4.461317,-0.644356,-1.224527
98,0.402289,1.458754,3.991925,-0.835086,-1.331699
99,0.579987,1.065749,2.017605,-0.860135,-1.771966
100,0.575873,0.833025,1.282399,-0.670487,-1.766810
101,0.497368,0.720814,0.960775,-0.981125,-1.569477
102,0.463524,0.671936,1.081527,-0.977798,-1.478261
103,0.321117,0.640304,0.771471,-0.990549,-1.602201
104,0.411763,1.104628,3.728530,-0.699020,-1.364159
105,0.394853,1.951936,4.781883,-0.985238,-1.298830
106,0.511648,1.504322,3.207186,-0.985661,-1.591837
107,0.531692,1.972679,3.389849,-0.982398,-1.660301
108,0.589593,0.662422,0.135170,-0.923047,-2.100630
109,0.341678,1.311723,4.963957,-0.988492,-1.158191
