Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
0,0.979799,0.526294,0.136228,-0.000000,-2.842716,0
1,0.428037,1.048476,2.513425,-0.511545,-0.071752,0
2,0.680291,1.060617,1.823738,-0.008268,-1.984007,0
3,0.962355,1.431640,1.266148,-0.001059,-2.777388,0
4,0.624508,1.727757,1.211521,-0.358423,-1.862893,0
5,0.987265,0.771391,1.652063,-0.000000,-2.805277,0
6,0.260568,0.753103,4.025591,-0.491402,-0.022360,0
7,0.938292,1.568095,1.867937,-0.000000,-2.646533,0
8,0.679349,1.217700,1.627356,-0.358241,-0.159319,0
9,0.291087,0.652445,3.908019,-0.241209,-1.014103,0
10,0.607419,1.611695,0.558129,-0.044563,-1.840908,0
11,0.603640,1.369489,2.789493,-0.070867,-1.820834,0
12,0.502955,1.392957,2.496789,-0.271404,-0.847385,0
13,0.832989,0.595931,0.725407,-0.000000,-2.286628,0
14,0.840348,0.710387,1.589792,-0.000000,-2.305421,0
15,0.440833,1.702424,3.690117,-0.305506,-0.084069,0
16,0.370178,0.939590,0.290394,-0.066746,-1.262437,0
17,0.433741,1.475474,0.845780,-0.005806,-1.433717,0
18,0.577127,1.850379,3.596642,-0.000812,-1.773333,0
19,0.468860,1.453882,2.351973,-0.209240,-0.192287,0
20,0.606811,0.867000,3.431403,-0.000000,-1.834839,0
21,0.801696,1.571829,4.107242,-0.000000,-2.099106,0
22,0.406411,1.710230,3.818831,-0.283064,-0.017846,0
23,0.222281,1.246141,3.283833,-0.007730,-0.908328,0
24,0.403576,1.871582,1.314975,-0.001788,-1.384055,0
25,0.498784,0.646982,1.986018,-0.000054,-1.576137,0
26,0.494934,1.776840,2.842001,-0.208170,-0.018541,0
27,0.604573,1.715245,1.876522,-0.143872,-0.172152,0
28,0.787814,0.742289,4.811325,-0.000000,-2.078078,0
29,0.685204,0.593565,3.884385,-0.000000,-1.882691,0
30,0.241961,1.336717,2.179076,-0.001354,-0.984083,0
31,0.506280,0.888748,3.910529,-0.000000,-1.570345,0
32,0.209909,1.968404,1.147192,-0.000006,-0.995589,0
33,0.664670,1.304540,0.240195,-0.127241,-0.037204,0
34,0.849088,1.593652,0.400260,-0.061010,-0.057312,0
35,0.168856,1.686220,4.216526,-0.000807,-0.772978,0
36,0.116115,0.672082,3.692700,-0.001144,-0.586775,0
37,0.201118,0.843007,0.022223,-0.000515,-0.881109,0
38,0.108866,1.452109,0.830377,-0.000002,-0.758478,0
39,0.140465,1.360059,0.023149,-0.000001,-0.858334,0
40,0.979799,0.526294,0.136228,-0.000000,-2.842716,0
41,0.680291,1.060617,1.823738,-0.008268,-1.984007,0
42,0.962355,1.431640,1.266148,-0.001059,-2.777388,0
43,0.624508,1.727757,1.211521,-0.358423,-1.862893,0
44,0.680291,1.060617,0.235661,-0.504158,-1.731235,0
45,0.278461,0.753103,1.385087,-0.522951,-0.984680,0
46,0.428037,1.060891,2.513425,-0.543068,-0.061090,0
47,0.603640,1.369489,1.648039,-0.234269,-1.933507,0
48,0.962355,1.431640,1.265774,-0.001059,-2.777388,0
49,0.979799,0.505549,0.058306,-0.000000,-2.842716,0
50,0.680291,1.048202,1.823738,-0.005327,-1.984007,0
51,0.291087,0.652445,3.908019,-0.241209,-1.014103,0
52,0.428037,1.048476,2.513425,-0.511545,-0.071752,0
53,0.502955,1.392957,2.496789,-0.271404,-0.847385,0
54,0.979799,1.394841,0.136228,-0.258284,-0.874660,0
55,0.682150,1.544006,1.905287,-0.372492,-0.211866,0
56,0.607419,1.611695,0.558129,-0.044563,-1.840908,0
57,0.603640,1.369489,2.789493,-0.070867,-1.820834,0
58,0.938292,1.568095,1.867937,-0.000000,-2.646533,0
59,0.979799,0.526294,0.685902,-0.000000,-2.842716,0
60,0.260568,0.753103,4.025591,-0.491402,-0.022360,0
61,0.260568,0.753103,4.025965,-0.491402,-0.022360,0
