Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
88,0.289474,0.500000,2.105263,-0.664214,-1.008064,1
89,0.289474,0.500000,2.368421,-0.337261,-1.008064,0
90,0.289474,0.500000,2.631579,-0.111120,-1.008064,0
91,0.289474,0.500000,2.894737,-0.027418,-1.008366,0
92,0.289474,0.500000,3.157895,-0.005403,-1.020460,0
93,0.289474,0.500000,3.421053,-0.001238,-1.012727,0
94,0.289474,0.500000,3.684211,-0.000233,-1.006404,0
95,0.289474,0.500000,3.947368,-0.000033,-1.000662,0
96,0.289474,0.500000,4.210526,-0.000003,-0.998395,0
97,0.289474,0.500000,4.473684,-0.000000,-0.996085,0
98,0.289474,0.500000,4.736842,-0.000000,-0.995375,0
99,0.289474,0.500000,5.000000,-0.000000,-0.995360,0
100,0.336842,0.500000,0.000000,-0.441250,-0.039089,0
101,0.336842,0.500000,0.263158,-0.464364,-0.037932,0
102,0.336842,0.500000,0.526316,-0.552525,-0.073376,0
103,0.336842,0.500000,0.789474,-0.995333,-1.148159,1
104,0.336842,0.500000,1.052632,-0.980249,-1.148159,1
105,0.336842,0.500000,1.315789,-0.787482,-1.147984,1
106,0.336842,0.500000,1.578947,-0.449599,-1.147984,0
107,0.336842,0.500000,1.842105,-0.175098,-1.147972,0
108,0.336842,0.500000,2.105263,-0.052770,-1.147972,0
109,0.336842,0.500000,2.368421,-0.010832,-1.147972,0
110,0.336842,0.500000,2.631579,-0.001524,-1.148124,0
111,0.336842,0.500000,2.894737,-0.000166,-1.148124,0
112,0.336842,0.500000,3.157895,-0.000012,-1.148437,0
113,0.336842,0.500000,3.421053,-0.000001,-1.148437,0
114,0.336842,0.500000,3.684211,-0.000000,-1.148437,0
115,0.336842,0.500000,3.947368,-0.000000,-1.129296,0
116,0.336842,0.500000,4.210526,-0.000000,-1.127345,0
117,0.336842,0.500000,4.473684,-0.000000,-1.126771,0
118,0.336842,0.500000,4.736842,-0.000000,-1.126478,0
119,0.336842,0.500000,5.000000,-0.000000,-1.122012,0
120,0.384211,0.500000,0.000000,-0.991079,-1.267281,1
121,0.384211,0.500000,0.263158,-0.914885,-1.267281,1
122,0.384211,0.500000,0.526316,-0.592018,-1.267281,0
123,0.384211,0.500000,0.789474,-0.273315,-1.267991,0
124,0.384211,0.500000,1.052632,-0.087288,-1.267991,0
125,0.384211,0.500000,1.315789,-0.020613,-1.267991,0
126,0.384211,0.500000,1.578947,-0.003334,-1.267991,0
127,0.384211,0.500000,1.842105,-0.000351,-1.267991,0
128,0.384211,0.500000,2.105263,-0.000051,-1.273655,0
129,0.384211,0.500000,2.368421,-0.000006,-1.270020,0
130,0.384211,0.500000,2.631579,-0.000000,-1.266571,0
131,0.384211,0.500000,2.894737,-0.000000,-1.264659,0
132,0.384211,0.500000,3.157895,-0.000000,-1.263219,0
133,0.384211,0.500000,3.421053,-0.000000,-1.262710,0
134,0.384211,0.500000,3.684211,-0.000000,-1.262157,0
135,0.384211,0.500000,3.947368,-0.000000,-1.262442,0
136,0.384211,0.500000,4.210526,-0.000000,-1.258685,0
137,0.384211,0.500000,4.473684,-0.000000,-1.259203,0
138,0.384211,0.500000,4.736842,-0.000000,-1.263924,0
139,0.384211,0.500000,5.000000,-0.000000,-1.239243,0
140,0.431579,0.500000,0.000000,-0.712449,-1.392569,1
141,0.431579,0.500000,0.263158,-0.371771,-1.392569,0
